MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7952.0,n/e,5609.0,741.0,n/e,n/e,n/e,n/e,2983.0,2022-05-18,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7340.0,n/e,5609.0,719.0,n/e,n/e,n/e,n/e,2993.0,2022-05-18,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6812.0,n/e,5657.0,685.0,n/e,n/e,n/e,n/e,2962.0,2022-05-19,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6674.0,n/e,5656.0,673.0,n/e,n/e,n/e,n/e,3043.0,2022-05-19,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6610.0,n/e,5656.0,658.0,n/e,n/e,n/e,n/e,2962.0,2022-05-19,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6628.0,n/e,5656.0,650.0,n/e,n/e,n/e,n/e,2788.0,2022-05-19,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6878.0,n/e,5657.0,687.0,n/e,n/e,n/e,n/e,2439.0,2022-05-19,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7811.0,n/e,5657.0,750.0,n/e,n/e,n/e,n/e,2001.0,2022-05-19,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8576.0,n/e,5656.0,825.0,n/e,n/e,n/e,n/e,1505.0,2022-05-19,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9020.0,n/e,5655.0,869.0,n/e,n/e,n/e,n/e,1052.0,2022-05-19,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9048.0,n/e,5648.0,897.0,n/e,n/e,n/e,n/e,768.0,2022-05-19,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9079.0,n/e,5645.0,901.0,n/e,n/e,n/e,n/e,637.0,2022-05-19,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9000.0,n/e,5641.0,904.0,n/e,n/e,n/e,n/e,594.0,2022-05-19,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8965.0,n/e,5640.0,901.0,n/e,n/e,n/e,n/e,636.0,2022-05-19,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9139.0,n/e,5641.0,889.0,n/e,n/e,n/e,n/e,726.0,2022-05-19,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9110.0,n/e,5632.0,892.0,n/e,n/e,n/e,n/e,876.0,2022-05-19,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8907.0,n/e,5627.0,892.0,n/e,n/e,n/e,n/e,1051.0,2022-05-19,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8745.0,n/e,5625.0,877.0,n/e,n/e,n/e,n/e,1289.0,2022-05-19,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8793.0,n/e,5625.0,859.0,n/e,n/e,n/e,n/e,1497.0,2022-05-19,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8857.0,n/e,5622.0,832.0,n/e,n/e,n/e,n/e,1587.0,2022-05-19,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8380.0,n/e,5619.0,804.0,n/e,n/e,n/e,n/e,1791.0,2022-05-19,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8277.0,n/e,5621.0,750.0,n/e,n/e,n/e,n/e,2073.0,2022-05-19,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8093.0,n/e,5624.0,745.0,n/e,n/e,n/e,n/e,2252.0,2022-05-19,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7831.0,n/e,5626.0,767.0,n/e,n/e,n/e,n/e,2393.0,2022-05-19,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7740.0,n/e,5603.0,742.0,n/e,n/e,n/e,n/e,2481.0,2022-05-19,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7615.0,n/e,5603.0,723.0,n/e,n/e,n/e,n/e,2412.0,2022-05-19,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7017.0,n/e,5631.0,721.0,n/e,n/e,n/e,n/e,2363.0,2022-05-20,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6885.0,n/e,5632.0,734.0,n/e,n/e,n/e,n/e,2243.0,2022-05-20,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6981.0,n/e,5634.0,717.0,n/e,n/e,n/e,n/e,2126.0,2022-05-20,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7044.0,n/e,5635.0,708.0,n/e,n/e,n/e,n/e,2019.0,2022-05-20,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7157.0,n/e,5637.0,718.0,n/e,n/e,n/e,n/e,1986.0,2022-05-20,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7794.0,n/e,5637.0,748.0,n/e,n/e,n/e,n/e,1851.0,2022-05-20,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9017.0,n/e,5636.0,828.0,n/e,n/e,n/e,n/e,1620.0,2022-05-20,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9557.0,n/e,5637.0,872.0,n/e,n/e,n/e,n/e,1424.0,2022-05-20,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9601.0,n/e,5637.0,885.0,n/e,n/e,n/e,n/e,1356.0,2022-05-20,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9619.0,n/e,5636.0,905.0,n/e,n/e,n/e,n/e,1399.0,2022-05-20,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9625.0,n/e,5637.0,924.0,n/e,n/e,n/e,n/e,1293.0,2022-05-20,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9622.0,n/e,5638.0,921.0,n/e,n/e,n/e,n/e,1333.0,2022-05-20,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9515.0,n/e,5636.0,913.0,n/e,n/e,n/e,n/e,1404.0,2022-05-20,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9435.0,n/e,5633.0,934.0,n/e,n/e,n/e,n/e,1362.0,2022-05-20,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9318.0,n/e,5632.0,921.0,n/e,n/e,n/e,n/e,1343.0,2022-05-20,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9388.0,n/e,5634.0,919.0,n/e,n/e,n/e,n/e,1244.0,2022-05-20,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9346.0,n/e,5634.0,901.0,n/e,n/e,n/e,n/e,1194.0,2022-05-20,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9443.0,n/e,5635.0,883.0,n/e,n/e,n/e,n/e,1110.0,2022-05-20,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9339.0,n/e,5632.0,838.0,n/e,n/e,n/e,n/e,1002.0,2022-05-20,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9227.0,n/e,5630.0,843.0,n/e,n/e,n/e,n/e,1064.0,2022-05-20,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9114.0,n/e,5630.0,825.0,n/e,n/e,n/e,n/e,1323.0,2022-05-20,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8566.0,n/e,5630.0,814.0,n/e,n/e,n/e,n/e,1730.0,2022-05-20,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8185.0,n/e,5573.0,775.0,n/e,n/e,n/e,n/e,2016.0,2022-05-20,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7853.0,n/e,5586.0,753.0,n/e,n/e,n/e,n/e,2115.0,2022-05-20,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7192.0,n/e,5632.0,725.0,n/e,n/e,n/e,n/e,2161.0,2022-05-21,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7073.0,n/e,5630.0,718.0,n/e,n/e,n/e,n/e,2140.0,2022-05-21,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6986.0,n/e,5632.0,707.0,n/e,n/e,n/e,n/e,2151.0,2022-05-21,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7147.0,n/e,5635.0,706.0,n/e,n/e,n/e,n/e,2007.0,2022-05-21,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7217.0,n/e,5637.0,712.0,n/e,n/e,n/e,n/e,1741.0,2022-05-21,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7438.0,n/e,5638.0,718.0,n/e,n/e,n/e,n/e,1414.0,2022-05-21,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7041.0,n/e,5636.0,715.0,n/e,n/e,n/e,n/e,1211.0,2022-05-21,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7736.0,n/e,5635.0,726.0,n/e,n/e,n/e,n/e,1018.0,2022-05-21,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7778.0,n/e,5635.0,731.0,n/e,n/e,n/e,n/e,818.0,2022-05-21,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7797.0,n/e,5634.0,702.0,n/e,n/e,n/e,n/e,836.0,2022-05-21,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7562.0,n/e,5634.0,687.0,n/e,n/e,n/e,n/e,838.0,2022-05-21,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7048.0,n/e,5635.0,691.0,n/e,n/e,n/e,n/e,895.0,2022-05-21,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6396.0,n/e,5634.0,694.0,n/e,n/e,n/e,n/e,951.0,2022-05-21,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6050.0,n/e,5632.0,695.0,n/e,n/e,n/e,n/e,1038.0,2022-05-21,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5925.0,n/e,5631.0,694.0,n/e,n/e,n/e,n/e,1058.0,2022-05-21,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6064.0,n/e,5627.0,692.0,n/e,n/e,n/e,n/e,1039.0,2022-05-21,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6337.0,n/e,5623.0,687.0,n/e,n/e,n/e,n/e,1046.0,2022-05-21,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7617.0,n/e,5626.0,698.0,n/e,n/e,n/e,n/e,1084.0,2022-05-21,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7873.0,n/e,5628.0,738.0,n/e,n/e,n/e,n/e,1091.0,2022-05-21,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7941.0,n/e,5629.0,716.0,n/e,n/e,n/e,n/e,1097.0,2022-05-21,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7909.0,n/e,5626.0,705.0,n/e,n/e,n/e,n/e,1302.0,2022-05-21,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7568.0,n/e,5626.0,704.0,n/e,n/e,n/e,n/e,1567.0,2022-05-21,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7144.0,n/e,5557.0,699.0,n/e,n/e,n/e,n/e,1788.0,2022-05-21,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6977.0,n/e,5568.0,698.0,n/e,n/e,n/e,n/e,1967.0,2022-05-21,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6427.0,n/e,5623.0,678.0,n/e,n/e,n/e,n/e,1933.0,2022-05-22,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6520.0,n/e,5622.0,659.0,n/e,n/e,n/e,n/e,1806.0,2022-05-22,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6475.0,n/e,5624.0,660.0,n/e,n/e,n/e,n/e,1675.0,2022-05-22,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6507.0,n/e,5622.0,627.0,n/e,n/e,n/e,n/e,1612.0,2022-05-22,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6543.0,n/e,5618.0,634.0,n/e,n/e,n/e,n/e,1414.0,2022-05-22,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6597.0,n/e,5617.0,638.0,n/e,n/e,n/e,n/e,1160.0,2022-05-22,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6913.0,n/e,5612.0,632.0,n/e,n/e,n/e,n/e,886.0,2022-05-22,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7213.0,n/e,5611.0,670.0,n/e,n/e,n/e,n/e,586.0,2022-05-22,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7593.0,n/e,5608.0,698.0,n/e,n/e,n/e,n/e,438.0,2022-05-22,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7720.0,n/e,5607.0,706.0,n/e,n/e,n/e,n/e,397.0,2022-05-22,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7616.0,n/e,5604.0,711.0,n/e,n/e,n/e,n/e,432.0,2022-05-22,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7611.0,n/e,5591.0,725.0,n/e,n/e,n/e,n/e,519.0,2022-05-22,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7365.0,n/e,5589.0,769.0,n/e,n/e,n/e,n/e,614.0,2022-05-22,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7421.0,n/e,5587.0,772.0,n/e,n/e,n/e,n/e,655.0,2022-05-22,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7328.0,n/e,5587.0,765.0,n/e,n/e,n/e,n/e,707.0,2022-05-22,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7411.0,n/e,5585.0,777.0,n/e,n/e,n/e,n/e,692.0,2022-05-22,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7639.0,n/e,5582.0,809.0,n/e,n/e,n/e,n/e,629.0,2022-05-22,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8785.0,n/e,5581.0,792.0,n/e,n/e,n/e,n/e,689.0,2022-05-22,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8876.0,n/e,5580.0,782.0,n/e,n/e,n/e,n/e,683.0,2022-05-22,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8883.0,n/e,5582.0,774.0,n/e,n/e,n/e,n/e,760.0,2022-05-22,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8824.0,n/e,5582.0,754.0,n/e,n/e,n/e,n/e,858.0,2022-05-22,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8547.0,n/e,5583.0,752.0,n/e,n/e,n/e,n/e,1077.0,2022-05-22,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8406.0,n/e,5524.0,744.0,n/e,n/e,n/e,n/e,1351.0,2022-05-22,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8061.0,n/e,5549.0,736.0,n/e,n/e,n/e,n/e,1547.0,2022-05-22,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8020.0,n/e,5584.0,742.0,n/e,n/e,n/e,n/e,1596.0,2022-05-23,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8185.0,n/e,5584.0,757.0,n/e,n/e,n/e,n/e,1522.0,2022-05-23,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8273.0,n/e,5586.0,757.0,n/e,n/e,n/e,n/e,1362.0,2022-05-23,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8295.0,n/e,5587.0,753.0,n/e,n/e,n/e,n/e,1159.0,2022-05-23,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8365.0,n/e,5589.0,785.0,n/e,n/e,n/e,n/e,975.0,2022-05-23,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8572.0,n/e,5590.0,827.0,n/e,n/e,n/e,n/e,808.0,2022-05-23,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9198.0,n/e,5587.0,884.0,n/e,n/e,n/e,n/e,614.0,2022-05-23,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9462.0,n/e,5586.0,905.0,n/e,n/e,n/e,n/e,474.0,2022-05-23,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9580.0,n/e,5587.0,909.0,n/e,n/e,n/e,n/e,431.0,2022-05-23,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9671.0,n/e,5588.0,949.0,n/e,n/e,n/e,n/e,591.0,2022-05-23,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9500.0,n/e,5586.0,972.0,n/e,n/e,n/e,n/e,897.0,2022-05-23,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9443.0,n/e,5584.0,978.0,n/e,n/e,n/e,n/e,1217.0,2022-05-23,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9263.0,n/e,5582.0,965.0,n/e,n/e,n/e,n/e,1456.0,2022-05-23,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9202.0,n/e,5576.0,959.0,n/e,n/e,n/e,n/e,1678.0,2022-05-23,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9108.0,n/e,5575.0,908.0,n/e,n/e,n/e,n/e,1865.0,2022-05-23,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8774.0,n/e,5570.0,884.0,n/e,n/e,n/e,n/e,2038.0,2022-05-23,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8672.0,n/e,5570.0,836.0,n/e,n/e,n/e,n/e,2146.0,2022-05-23,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8680.0,n/e,5568.0,838.0,n/e,n/e,n/e,n/e,2318.0,2022-05-23,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8670.0,n/e,5561.0,832.0,n/e,n/e,n/e,n/e,2399.0,2022-05-23,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8760.0,n/e,5563.0,817.0,n/e,n/e,n/e,n/e,2422.0,2022-05-23,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8759.0,n/e,5565.0,794.0,n/e,n/e,n/e,n/e,2627.0,2022-05-23,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8490.0,n/e,5567.0,771.0,n/e,n/e,n/e,n/e,3120.0,2022-05-23,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8067.0,n/e,5568.0,740.0,n/e,n/e,n/e,n/e,3599.0,2022-05-23,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7473.0,n/e,5544.0,699.0,n/e,n/e,n/e,n/e,3959.0,2022-05-23,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6542.0,n/e,5566.0,686.0,n/e,n/e,n/e,n/e,4199.0,2022-05-24,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6334.0,n/e,5566.0,684.0,n/e,n/e,n/e,n/e,4330.0,2022-05-24,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6227.0,n/e,5565.0,690.0,n/e,n/e,n/e,n/e,4217.0,2022-05-24,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6236.0,n/e,5566.0,690.0,n/e,n/e,n/e,n/e,4194.0,2022-05-24,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6288.0,n/e,5568.0,703.0,n/e,n/e,n/e,n/e,4096.0,2022-05-24,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6402.0,n/e,5567.0,738.0,n/e,n/e,n/e,n/e,4008.0,2022-05-24,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7877.0,n/e,5570.0,827.0,n/e,n/e,n/e,n/e,3632.0,2022-05-24,SE
