MTU,Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),date,country
MTU,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,,
MTU,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,,
MTU,[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],,
MTU,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,,
22:00 - 23:00,257.0,5036.0,57.0,2013.0,10885.0,321.0,n/e,n/e,n/e,0.0,,238.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,293.0,2023-01-23,PL
23:00 - 00:00,257.0,4895.0,59.0,1775.0,10054.0,321.0,n/e,n/e,n/e,0.0,,235.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,277.0,2023-01-23,PL
00:00 - 01:00,257.0,4467.0,59.0,1687.0,9743.0,320.0,n/e,n/e,n/e,0.0,,238.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,249.0,2023-01-24,PL
01:00 - 02:00,257.0,4553.0,60.0,1664.0,9688.0,317.0,n/e,n/e,n/e,0.0,,238.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,259.0,2023-01-24,PL
02:00 - 03:00,258.0,4535.0,61.0,1657.0,9658.0,317.0,n/e,n/e,n/e,0.0,,238.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,217.0,2023-01-24,PL
03:00 - 04:00,256.0,4633.0,62.0,1675.0,9547.0,317.0,n/e,n/e,n/e,0.0,,238.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,210.0,2023-01-24,PL
04:00 - 05:00,256.0,4669.0,64.0,1831.0,9493.0,315.0,n/e,n/e,n/e,0.0,,238.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,208.0,2023-01-24,PL
05:00 - 06:00,256.0,4594.0,63.0,1952.0,9628.0,314.0,n/e,n/e,n/e,0.0,,238.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,210.0,2023-01-24,PL
06:00 - 07:00,255.0,5001.0,62.0,2021.0,11438.0,316.0,n/e,n/e,n/e,0.0,,237.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,200.0,2023-01-24,PL
07:00 - 08:00,262.0,5204.0,63.0,2027.0,13271.0,316.0,n/e,n/e,n/e,43.0,,237.0,50.0,n/e,n/e,n/e,n/e,18.0,n/e,n/e,182.0,2023-01-24,PL
08:00 - 09:00,266.0,5231.0,64.0,2027.0,13617.0,317.0,n/e,n/e,n/e,390.0,,257.0,58.0,n/e,n/e,n/e,n/e,138.0,n/e,n/e,167.0,2023-01-24,PL
09:00 - 10:00,262.0,5242.0,65.0,2049.0,13669.0,299.0,n/e,n/e,n/e,440.0,,284.0,57.0,n/e,n/e,n/e,n/e,372.0,n/e,n/e,142.0,2023-01-24,PL
10:00 - 11:00,264.0,5222.0,67.0,2067.0,13634.0,294.0,n/e,n/e,n/e,274.0,,291.0,57.0,n/e,n/e,n/e,n/e,658.0,n/e,n/e,160.0,2023-01-24,PL
11:00 - 12:00,265.0,5309.0,65.0,2106.0,13635.0,305.0,n/e,n/e,n/e,306.0,,291.0,57.0,n/e,n/e,n/e,n/e,826.0,n/e,n/e,153.0,2023-01-24,PL
12:00 - 13:00,265.0,5177.0,66.0,2074.0,13766.0,319.0,n/e,n/e,n/e,353.0,,284.0,7.0,n/e,n/e,n/e,n/e,973.0,n/e,n/e,172.0,2023-01-24,PL
13:00 - 14:00,263.0,5241.0,65.0,2067.0,13920.0,319.0,n/e,n/e,n/e,295.0,,283.0,0.0,n/e,n/e,n/e,n/e,778.0,n/e,n/e,178.0,2023-01-24,PL
14:00 - 15:00,265.0,5248.0,65.0,2069.0,14075.0,320.0,n/e,n/e,n/e,42.0,,274.0,0.0,n/e,n/e,n/e,n/e,509.0,n/e,n/e,179.0,2023-01-24,PL
15:00 - 16:00,265.0,5157.0,65.0,2053.0,14159.0,319.0,n/e,n/e,n/e,55.0,,272.0,0.0,n/e,n/e,n/e,n/e,172.0,n/e,n/e,189.0,2023-01-24,PL
16:00 - 17:00,265.0,5091.0,64.0,2043.0,14294.0,319.0,n/e,n/e,n/e,422.0,,283.0,50.0,n/e,n/e,n/e,n/e,27.0,n/e,n/e,184.0,2023-01-24,PL
17:00 - 18:00,263.0,5116.0,62.0,2049.0,14273.0,320.0,n/e,n/e,n/e,517.0,,285.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,213.0,2023-01-24,PL
18:00 - 19:00,264.0,5130.0,57.0,2053.0,14039.0,321.0,n/e,n/e,n/e,495.0,,289.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,198.0,2023-01-24,PL
19:00 - 20:00,265.0,5142.0,55.0,2057.0,13902.0,322.0,n/e,n/e,n/e,463.0,,298.0,7.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,201.0,2023-01-24,PL
20:00 - 21:00,264.0,5195.0,56.0,2069.0,13593.0,323.0,n/e,n/e,n/e,56.0,,296.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,294.0,2023-01-24,PL
21:00 - 22:00,262.0,5164.0,56.0,2048.0,12388.0,326.0,n/e,n/e,n/e,19.0,,283.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,333.0,2023-01-24,PL
22:00 - 23:00,258.0,5085.0,56.0,2043.0,10928.0,328.0,n/e,n/e,n/e,0.0,,249.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,390.0,2023-01-24,PL
23:00 - 00:00,256.0,4862.0,56.0,1874.0,10329.0,331.0,n/e,n/e,n/e,0.0,,246.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,373.0,2023-01-24,PL
00:00 - 01:00,258.0,4413.0,59.0,1698.0,9707.0,331.0,n/e,n/e,n/e,0.0,,260.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,375.0,2023-01-25,PL
01:00 - 02:00,256.0,4113.0,62.0,1688.0,9691.0,329.0,n/e,n/e,n/e,0.0,,262.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,400.0,2023-01-25,PL
02:00 - 03:00,256.0,4112.0,59.0,1697.0,9657.0,327.0,n/e,n/e,n/e,0.0,,262.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,465.0,2023-01-25,PL
03:00 - 04:00,257.0,4056.0,61.0,1696.0,9667.0,324.0,n/e,n/e,n/e,0.0,,253.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,494.0,2023-01-25,PL
04:00 - 05:00,256.0,4049.0,64.0,1700.0,9740.0,321.0,n/e,n/e,n/e,0.0,,251.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,508.0,2023-01-25,PL
05:00 - 06:00,255.0,4342.0,65.0,1708.0,9853.0,320.0,n/e,n/e,n/e,0.0,,247.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,499.0,2023-01-25,PL
06:00 - 07:00,259.0,5183.0,65.0,2002.0,11507.0,324.0,n/e,n/e,n/e,0.0,,248.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,529.0,2023-01-25,PL
07:00 - 08:00,265.0,5325.0,66.0,2039.0,12864.0,326.0,n/e,n/e,n/e,0.0,,254.0,0.0,n/e,n/e,n/e,n/e,17.0,n/e,n/e,471.0,2023-01-25,PL
08:00 - 09:00,266.0,5326.0,67.0,2042.0,13659.0,326.0,n/e,n/e,n/e,141.0,,271.0,50.0,n/e,n/e,n/e,n/e,109.0,n/e,n/e,462.0,2023-01-25,PL
09:00 - 10:00,269.0,5370.0,66.0,2047.0,13832.0,327.0,n/e,n/e,n/e,181.0,,289.0,57.0,n/e,n/e,n/e,n/e,330.0,n/e,n/e,449.0,2023-01-25,PL
10:00 - 11:00,269.0,5364.0,65.0,2037.0,13860.0,323.0,n/e,n/e,n/e,195.0,,297.0,57.0,n/e,n/e,n/e,n/e,528.0,n/e,n/e,433.0,2023-01-25,PL
11:00 - 12:00,268.0,5373.0,65.0,2033.0,14068.0,314.0,n/e,n/e,n/e,224.0,,297.0,7.0,n/e,n/e,n/e,n/e,662.0,n/e,n/e,460.0,2023-01-25,PL
12:00 - 13:00,270.0,5466.0,65.0,2034.0,14103.0,322.0,n/e,n/e,n/e,46.0,,286.0,0.0,n/e,n/e,n/e,n/e,730.0,n/e,n/e,488.0,2023-01-25,PL
13:00 - 14:00,269.0,5491.0,64.0,2031.0,13705.0,324.0,n/e,n/e,n/e,0.0,,285.0,0.0,n/e,n/e,n/e,n/e,618.0,n/e,n/e,538.0,2023-01-25,PL
14:00 - 15:00,270.0,5520.0,64.0,2043.0,13577.0,322.0,n/e,n/e,n/e,0.0,,284.0,0.0,n/e,n/e,n/e,n/e,391.0,n/e,n/e,565.0,2023-01-25,PL
15:00 - 16:00,269.0,5606.0,59.0,2066.0,13558.0,322.0,n/e,n/e,n/e,0.0,,284.0,0.0,n/e,n/e,n/e,n/e,150.0,n/e,n/e,526.0,2023-01-25,PL
16:00 - 17:00,270.0,5603.0,56.0,2060.0,13707.0,322.0,n/e,n/e,n/e,300.0,,289.0,0.0,n/e,n/e,n/e,n/e,53.0,n/e,n/e,443.0,2023-01-25,PL
17:00 - 18:00,270.0,5621.0,56.0,2063.0,13586.0,321.0,n/e,n/e,n/e,671.0,,290.0,50.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,384.0,2023-01-25,PL
18:00 - 19:00,271.0,5569.0,57.0,2062.0,13250.0,319.0,n/e,n/e,n/e,613.0,,289.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,365.0,2023-01-25,PL
19:00 - 20:00,268.0,5582.0,58.0,2069.0,13192.0,319.0,n/e,n/e,n/e,269.0,,289.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,361.0,2023-01-25,PL
20:00 - 21:00,271.0,5661.0,58.0,2036.0,12481.0,322.0,n/e,n/e,n/e,13.0,,269.0,7.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,327.0,2023-01-25,PL
21:00 - 22:00,269.0,5677.0,58.0,1955.0,11710.0,321.0,n/e,n/e,n/e,0.0,,267.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,275.0,2023-01-25,PL
22:00 - 23:00,263.0,5495.0,57.0,1732.0,10524.0,321.0,n/e,n/e,n/e,0.0,,253.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,203.0,2023-01-25,PL
23:00 - 00:00,260.0,4939.0,58.0,1702.0,10036.0,320.0,n/e,n/e,n/e,0.0,,248.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,181.0,2023-01-25,PL
00:00 - 01:00,260.0,4415.0,60.0,1686.0,9799.0,318.0,n/e,n/e,n/e,0.0,,261.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,181.0,2023-01-26,PL
01:00 - 02:00,261.0,4348.0,59.0,1697.0,9825.0,316.0,n/e,n/e,n/e,0.0,,263.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,209.0,2023-01-26,PL
02:00 - 03:00,260.0,4110.0,59.0,1685.0,9789.0,315.0,n/e,n/e,n/e,0.0,,263.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,178.0,2023-01-26,PL
03:00 - 04:00,257.0,4292.0,59.0,1687.0,9769.0,313.0,n/e,n/e,n/e,0.0,,263.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,157.0,2023-01-26,PL
04:00 - 05:00,261.0,4516.0,62.0,1689.0,9783.0,314.0,n/e,n/e,n/e,0.0,,249.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,119.0,2023-01-26,PL
05:00 - 06:00,260.0,4848.0,62.0,1797.0,10008.0,314.0,n/e,n/e,n/e,0.0,,247.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,122.0,2023-01-26,PL
06:00 - 07:00,263.0,5336.0,61.0,2036.0,11323.0,314.0,n/e,n/e,n/e,0.0,,246.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,107.0,2023-01-26,PL
07:00 - 08:00,267.0,5520.0,60.0,2042.0,13044.0,315.0,n/e,n/e,n/e,0.0,,249.0,0.0,n/e,n/e,n/e,n/e,24.0,n/e,n/e,104.0,2023-01-26,PL
08:00 - 09:00,269.0,5528.0,61.0,2039.0,13716.0,317.0,n/e,n/e,n/e,244.0,,281.0,50.0,n/e,n/e,n/e,n/e,149.0,n/e,n/e,88.0,2023-01-26,PL
09:00 - 10:00,266.0,5552.0,61.0,2057.0,13924.0,317.0,n/e,n/e,n/e,258.0,,294.0,57.0,n/e,n/e,n/e,n/e,396.0,n/e,n/e,74.0,2023-01-26,PL
10:00 - 11:00,267.0,5553.0,60.0,2045.0,14004.0,319.0,n/e,n/e,n/e,127.0,,295.0,57.0,n/e,n/e,n/e,n/e,597.0,n/e,n/e,59.0,2023-01-26,PL
11:00 - 12:00,266.0,5508.0,56.0,2029.0,13974.0,319.0,n/e,n/e,n/e,381.0,,295.0,7.0,n/e,n/e,n/e,n/e,726.0,n/e,n/e,55.0,2023-01-26,PL
12:00 - 13:00,269.0,5518.0,52.0,2034.0,13342.0,320.0,n/e,n/e,n/e,40.0,,283.0,0.0,n/e,n/e,n/e,n/e,662.0,n/e,n/e,47.0,2023-01-26,PL
13:00 - 14:00,269.0,5575.0,51.0,2045.0,13457.0,322.0,n/e,n/e,n/e,0.0,,283.0,0.0,n/e,n/e,n/e,n/e,481.0,n/e,n/e,35.0,2023-01-26,PL
14:00 - 15:00,268.0,5556.0,51.0,2038.0,12888.0,323.0,n/e,n/e,n/e,0.0,,274.0,0.0,n/e,n/e,n/e,n/e,310.0,n/e,n/e,32.0,2023-01-26,PL
15:00 - 16:00,266.0,5554.0,49.0,2037.0,12865.0,321.0,n/e,n/e,n/e,10.0,,272.0,0.0,n/e,n/e,n/e,n/e,150.0,n/e,n/e,33.0,2023-01-26,PL
16:00 - 17:00,269.0,5556.0,50.0,2035.0,13109.0,322.0,n/e,n/e,n/e,240.0,,280.0,50.0,n/e,n/e,n/e,n/e,37.0,n/e,n/e,28.0,2023-01-26,PL
17:00 - 18:00,267.0,5557.0,51.0,2035.0,13071.0,322.0,n/e,n/e,n/e,539.0,,286.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,23.0,2023-01-26,PL
18:00 - 19:00,268.0,5563.0,51.0,2036.0,12804.0,321.0,n/e,n/e,n/e,497.0,,287.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,26.0,2023-01-26,PL
19:00 - 20:00,267.0,5577.0,53.0,2041.0,12461.0,322.0,n/e,n/e,n/e,551.0,,288.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,23.0,2023-01-26,PL
20:00 - 21:00,268.0,5539.0,55.0,2044.0,12001.0,324.0,n/e,n/e,n/e,277.0,,288.0,7.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,25.0,2023-01-26,PL
21:00 - 22:00,267.0,5245.0,54.0,2008.0,11256.0,322.0,n/e,n/e,n/e,56.0,,286.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,27.0,2023-01-26,PL
22:00 - 23:00,261.0,4809.0,53.0,1723.0,10470.0,321.0,n/e,n/e,n/e,0.0,,265.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,29.0,2023-01-26,PL
23:00 - 00:00,260.0,4368.0,54.0,1686.0,9853.0,320.0,n/e,n/e,n/e,0.0,,265.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,31.0,2023-01-26,PL
00:00 - 01:00,261.0,4152.0,55.0,1690.0,9597.0,320.0,n/e,n/e,n/e,0.0,,260.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,187.0,2023-01-27,PL
01:00 - 02:00,260.0,4099.0,55.0,1694.0,9575.0,318.0,n/e,n/e,n/e,0.0,,260.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,654.0,2023-01-27,PL
02:00 - 03:00,260.0,3651.0,55.0,1683.0,9533.0,317.0,n/e,n/e,n/e,0.0,,255.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1018.0,2023-01-27,PL
03:00 - 04:00,262.0,3387.0,55.0,1698.0,9543.0,315.0,n/e,n/e,n/e,0.0,,255.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1269.0,2023-01-27,PL
04:00 - 05:00,259.0,3654.0,57.0,1702.0,9558.0,313.0,n/e,n/e,n/e,0.0,,255.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1411.0,2023-01-27,PL
05:00 - 06:00,259.0,3950.0,58.0,1706.0,9622.0,315.0,n/e,n/e,n/e,0.0,,255.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1412.0,2023-01-27,PL
06:00 - 07:00,262.0,4975.0,58.0,1856.0,10142.0,319.0,n/e,n/e,n/e,3.0,,254.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1519.0,2023-01-27,PL
07:00 - 08:00,268.0,5261.0,57.0,2035.0,11848.0,321.0,n/e,n/e,n/e,67.0,,254.0,0.0,n/e,n/e,n/e,n/e,28.0,n/e,n/e,1554.0,2023-01-27,PL
08:00 - 09:00,268.0,5203.0,59.0,2028.0,12555.0,321.0,n/e,n/e,n/e,238.0,,254.0,50.0,n/e,n/e,n/e,n/e,192.0,n/e,n/e,1621.0,2023-01-27,PL
09:00 - 10:00,268.0,5179.0,52.0,2024.0,12498.0,322.0,n/e,n/e,n/e,307.0,,282.0,57.0,n/e,n/e,n/e,n/e,540.0,n/e,n/e,1672.0,2023-01-27,PL
10:00 - 11:00,267.0,5215.0,40.0,2023.0,12131.0,321.0,n/e,n/e,n/e,220.0,,290.0,7.0,n/e,n/e,n/e,n/e,862.0,n/e,n/e,1867.0,2023-01-27,PL
11:00 - 12:00,267.0,5280.0,43.0,2032.0,11982.0,321.0,n/e,n/e,n/e,169.0,,292.0,0.0,n/e,n/e,n/e,n/e,1122.0,n/e,n/e,1957.0,2023-01-27,PL
12:00 - 13:00,268.0,5291.0,45.0,2033.0,11940.0,316.0,n/e,n/e,n/e,173.0,,292.0,0.0,n/e,n/e,n/e,n/e,1070.0,n/e,n/e,1904.0,2023-01-27,PL
13:00 - 14:00,268.0,5330.0,47.0,2044.0,11764.0,317.0,n/e,n/e,n/e,30.0,,288.0,0.0,n/e,n/e,n/e,n/e,919.0,n/e,n/e,1767.0,2023-01-27,PL
14:00 - 15:00,268.0,5312.0,51.0,2041.0,11791.0,319.0,n/e,n/e,n/e,8.0,,282.0,50.0,n/e,n/e,n/e,n/e,631.0,n/e,n/e,1682.0,2023-01-27,PL
15:00 - 16:00,267.0,5310.0,51.0,2030.0,12475.0,321.0,n/e,n/e,n/e,132.0,,282.0,57.0,n/e,n/e,n/e,n/e,275.0,n/e,n/e,1587.0,2023-01-27,PL
16:00 - 17:00,269.0,5271.0,51.0,2032.0,12334.0,323.0,n/e,n/e,n/e,223.0,,279.0,57.0,n/e,n/e,n/e,n/e,38.0,n/e,n/e,1549.0,2023-01-27,PL
17:00 - 18:00,268.0,5297.0,50.0,2032.0,12424.0,324.0,n/e,n/e,n/e,641.0,,278.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1697.0,2023-01-27,PL
18:00 - 19:00,268.0,5277.0,48.0,2024.0,12301.0,324.0,n/e,n/e,n/e,486.0,,277.0,7.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1822.0,2023-01-27,PL
19:00 - 20:00,268.0,5307.0,53.0,2021.0,12273.0,324.0,n/e,n/e,n/e,264.0,,278.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1842.0,2023-01-27,PL
20:00 - 21:00,270.0,5260.0,59.0,2023.0,11941.0,324.0,n/e,n/e,n/e,22.0,,269.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1673.0,2023-01-27,PL
21:00 - 22:00,268.0,5228.0,60.0,1854.0,11154.0,327.0,n/e,n/e,n/e,26.0,,264.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1413.0,2023-01-27,PL
22:00 - 23:00,261.0,5324.0,59.0,1846.0,9671.0,325.0,n/e,n/e,n/e,98.0,,266.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1050.0,2023-01-27,PL
23:00 - 00:00,261.0,5292.0,57.0,1839.0,8878.0,326.0,n/e,n/e,n/e,45.0,,267.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,779.0,2023-01-27,PL
00:00 - 01:00,260.0,4877.0,58.0,1630.0,8413.0,327.0,n/e,n/e,n/e,0.0,,254.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,611.0,2023-01-28,PL
01:00 - 02:00,258.0,4841.0,58.0,1787.0,8478.0,327.0,n/e,n/e,n/e,0.0,,252.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,540.0,2023-01-28,PL
02:00 - 03:00,259.0,4808.0,61.0,1706.0,8340.0,325.0,n/e,n/e,n/e,0.0,,252.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,514.0,2023-01-28,PL
03:00 - 04:00,259.0,4752.0,57.0,1553.0,8327.0,325.0,n/e,n/e,n/e,0.0,,265.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,453.0,2023-01-28,PL
04:00 - 05:00,260.0,4744.0,57.0,1514.0,8159.0,323.0,n/e,n/e,n/e,0.0,,271.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,394.0,2023-01-28,PL
05:00 - 06:00,261.0,4625.0,54.0,1507.0,7949.0,323.0,n/e,n/e,n/e,0.0,,271.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,310.0,2023-01-28,PL
06:00 - 07:00,261.0,5108.0,54.0,1556.0,8179.0,323.0,n/e,n/e,n/e,0.0,,271.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,284.0,2023-01-28,PL
07:00 - 08:00,259.0,5244.0,56.0,1555.0,8275.0,319.0,n/e,n/e,n/e,4.0,,253.0,0.0,n/e,n/e,n/e,n/e,17.0,n/e,n/e,281.0,2023-01-28,PL
08:00 - 09:00,259.0,5317.0,57.0,1782.0,8888.0,318.0,n/e,n/e,n/e,89.0,,253.0,0.0,n/e,n/e,n/e,n/e,149.0,n/e,n/e,236.0,2023-01-28,PL
09:00 - 10:00,260.0,5418.0,58.0,1821.0,9323.0,320.0,n/e,n/e,n/e,300.0,,256.0,0.0,n/e,n/e,n/e,n/e,421.0,n/e,n/e,153.0,2023-01-28,PL
10:00 - 11:00,262.0,5378.0,59.0,1809.0,9514.0,322.0,n/e,n/e,n/e,302.0,,277.0,50.0,n/e,n/e,n/e,n/e,646.0,n/e,n/e,111.0,2023-01-28,PL
11:00 - 12:00,260.0,5445.0,61.0,1821.0,9334.0,321.0,n/e,n/e,n/e,220.0,,276.0,57.0,n/e,n/e,n/e,n/e,728.0,n/e,n/e,127.0,2023-01-28,PL
12:00 - 13:00,261.0,5366.0,62.0,1803.0,9471.0,320.0,n/e,n/e,n/e,152.0,,276.0,7.0,n/e,n/e,n/e,n/e,672.0,n/e,n/e,209.0,2023-01-28,PL
13:00 - 14:00,262.0,5455.0,60.0,1824.0,9302.0,319.0,n/e,n/e,n/e,18.0,,275.0,0.0,n/e,n/e,n/e,n/e,562.0,n/e,n/e,275.0,2023-01-28,PL
14:00 - 15:00,260.0,5422.0,58.0,1821.0,9195.0,316.0,n/e,n/e,n/e,0.0,,271.0,0.0,n/e,n/e,n/e,n/e,414.0,n/e,n/e,360.0,2023-01-28,PL
15:00 - 16:00,259.0,5274.0,59.0,1795.0,9149.0,321.0,n/e,n/e,n/e,81.0,,271.0,0.0,n/e,n/e,n/e,n/e,196.0,n/e,n/e,559.0,2023-01-28,PL
16:00 - 17:00,261.0,5185.0,59.0,1778.0,9178.0,323.0,n/e,n/e,n/e,130.0,,282.0,50.0,n/e,n/e,n/e,n/e,33.0,n/e,n/e,762.0,2023-01-28,PL
17:00 - 18:00,260.0,5260.0,59.0,1798.0,9577.0,323.0,n/e,n/e,n/e,306.0,,283.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,983.0,2023-01-28,PL
18:00 - 19:00,261.0,5258.0,59.0,1795.0,10098.0,323.0,n/e,n/e,n/e,357.0,,283.0,57.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1298.0,2023-01-28,PL
19:00 - 20:00,260.0,4917.0,58.0,1820.0,9351.0,324.0,n/e,n/e,n/e,119.0,,284.0,7.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1562.0,2023-01-28,PL
20:00 - 21:00,260.0,4836.0,57.0,1837.0,9030.0,326.0,n/e,n/e,n/e,5.0,,265.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,1858.0,2023-01-28,PL
21:00 - 22:00,260.0,4836.0,58.0,1786.0,8476.0,324.0,n/e,n/e,n/e,0.0,,260.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2096.0,2023-01-28,PL
22:00 - 23:00,260.0,4933.0,58.0,1824.0,8144.0,328.0,n/e,n/e,n/e,239.0,,252.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2218.0,2023-01-28,PL
23:00 - 00:00,259.0,4649.0,58.0,1827.0,7682.0,330.0,n/e,n/e,n/e,5.0,,251.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2341.0,2023-01-28,PL
00:00 - 01:00,258.0,4027.0,58.0,1510.0,7172.0,331.0,n/e,n/e,n/e,0.0,,265.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2569.0,2023-01-29,PL
01:00 - 02:00,215.0,4043.0,58.0,1464.0,7203.0,330.0,n/e,n/e,n/e,0.0,,266.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2647.0,2023-01-29,PL
02:00 - 03:00,187.0,4301.0,57.0,1566.0,7352.0,327.0,n/e,n/e,n/e,0.0,,266.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2629.0,2023-01-29,PL
03:00 - 04:00,234.0,4036.0,57.0,1471.0,7173.0,328.0,n/e,n/e,n/e,4.0,,261.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2753.0,2023-01-29,PL
04:00 - 05:00,260.0,4107.0,57.0,1504.0,7254.0,327.0,n/e,n/e,n/e,6.0,,251.0,0.0,n/e,n/e,n/e,n/e,0.0,n/e,n/e,2955.0,2023-01-29,PL
