MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9950.0,n/e,5573.0,1212.0,n/e,n/e,n/e,n/e,5568.0,2023-02-19,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10155.0,n/e,5574.0,1212.0,n/e,n/e,n/e,n/e,5164.0,2023-02-19,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10210.0,n/e,5573.0,1187.0,n/e,n/e,n/e,n/e,4807.0,2023-02-19,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10261.0,n/e,5573.0,1130.0,n/e,n/e,n/e,n/e,4329.0,2023-02-19,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10134.0,n/e,5574.0,1098.0,n/e,n/e,n/e,n/e,3824.0,2023-02-19,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9722.0,n/e,5573.0,1091.0,n/e,n/e,n/e,n/e,3277.0,2023-02-20,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9260.0,n/e,5573.0,1045.0,n/e,n/e,n/e,n/e,3080.0,2023-02-20,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8966.0,n/e,5573.0,1053.0,n/e,n/e,n/e,n/e,3246.0,2023-02-20,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8176.0,n/e,5571.0,1057.0,n/e,n/e,n/e,n/e,3772.0,2023-02-20,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7871.0,n/e,5571.0,1109.0,n/e,n/e,n/e,n/e,4603.0,2023-02-20,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8362.0,n/e,5569.0,1149.0,n/e,n/e,n/e,n/e,5701.0,2023-02-20,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9129.0,n/e,5592.0,1198.0,n/e,n/e,n/e,n/e,6418.0,2023-02-20,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10089.0,n/e,5615.0,1248.0,n/e,n/e,n/e,n/e,6719.0,2023-02-20,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10182.0,n/e,5631.0,1302.0,n/e,n/e,n/e,n/e,6413.0,2023-02-20,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10000.0,n/e,5637.0,1293.0,n/e,n/e,n/e,n/e,6131.0,2023-02-20,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9422.0,n/e,5652.0,1252.0,n/e,n/e,n/e,n/e,5611.0,2023-02-20,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8600.0,n/e,5662.0,1255.0,n/e,n/e,n/e,n/e,5277.0,2023-02-20,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8474.0,n/e,5666.0,1236.0,n/e,n/e,n/e,n/e,4991.0,2023-02-20,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8413.0,n/e,5686.0,1242.0,n/e,n/e,n/e,n/e,4989.0,2023-02-20,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8845.0,n/e,5686.0,1209.0,n/e,n/e,n/e,n/e,5080.0,2023-02-20,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9583.0,n/e,5687.0,1212.0,n/e,n/e,n/e,n/e,5186.0,2023-02-20,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9675.0,n/e,5689.0,1235.0,n/e,n/e,n/e,n/e,5324.0,2023-02-20,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10495.0,n/e,5704.0,1273.0,n/e,n/e,n/e,n/e,5389.0,2023-02-20,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10636.0,n/e,5715.0,1289.0,n/e,n/e,n/e,n/e,5289.0,2023-02-20,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10594.0,n/e,5715.0,1291.0,n/e,n/e,n/e,n/e,5203.0,2023-02-20,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10324.0,n/e,5715.0,1274.0,n/e,n/e,n/e,n/e,5116.0,2023-02-20,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9738.0,n/e,5728.0,1239.0,n/e,n/e,n/e,n/e,4947.0,2023-02-20,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9330.0,n/e,5742.0,1185.0,n/e,n/e,n/e,n/e,4885.0,2023-02-20,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8998.0,n/e,5741.0,1150.0,n/e,n/e,n/e,n/e,4854.0,2023-02-20,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8439.0,n/e,5743.0,1099.0,n/e,n/e,n/e,n/e,4825.0,2023-02-21,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8239.0,n/e,5746.0,1076.0,n/e,n/e,n/e,n/e,4744.0,2023-02-21,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8187.0,n/e,5764.0,1074.0,n/e,n/e,n/e,n/e,4657.0,2023-02-21,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8259.0,n/e,5765.0,1082.0,n/e,n/e,n/e,n/e,4563.0,2023-02-21,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8791.0,n/e,5764.0,1116.0,n/e,n/e,n/e,n/e,4484.0,2023-02-21,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9316.0,n/e,5767.0,1147.0,n/e,n/e,n/e,n/e,4473.0,2023-02-21,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11038.0,n/e,5790.0,1231.0,n/e,n/e,n/e,n/e,4253.0,2023-02-21,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11680.0,n/e,5790.0,1314.0,n/e,n/e,n/e,n/e,4106.0,2023-02-21,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11912.0,n/e,5789.0,1338.0,n/e,n/e,n/e,n/e,3655.0,2023-02-21,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12027.0,n/e,5789.0,1380.0,n/e,n/e,n/e,n/e,3245.0,2023-02-21,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12077.0,n/e,5787.0,1352.0,n/e,n/e,n/e,n/e,2774.0,2023-02-21,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12132.0,n/e,5788.0,1336.0,n/e,n/e,n/e,n/e,2382.0,2023-02-21,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12206.0,n/e,5789.0,1353.0,n/e,n/e,n/e,n/e,2062.0,2023-02-21,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12235.0,n/e,5787.0,1415.0,n/e,n/e,n/e,n/e,1738.0,2023-02-21,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12282.0,n/e,5787.0,1551.0,n/e,n/e,n/e,n/e,1489.0,2023-02-21,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12302.0,n/e,5789.0,1503.0,n/e,n/e,n/e,n/e,1219.0,2023-02-21,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12579.0,n/e,5789.0,1533.0,n/e,n/e,n/e,n/e,1089.0,2023-02-21,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12568.0,n/e,5789.0,1553.0,n/e,n/e,n/e,n/e,1001.0,2023-02-21,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12601.0,n/e,5788.0,1534.0,n/e,n/e,n/e,n/e,872.0,2023-02-21,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12587.0,n/e,5788.0,1508.0,n/e,n/e,n/e,n/e,818.0,2023-02-21,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12524.0,n/e,5789.0,1477.0,n/e,n/e,n/e,n/e,786.0,2023-02-21,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12359.0,n/e,5788.0,1503.0,n/e,n/e,n/e,n/e,731.0,2023-02-21,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12170.0,n/e,5788.0,1440.0,n/e,n/e,n/e,n/e,781.0,2023-02-21,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,12128.0,n/e,5787.0,1454.0,n/e,n/e,n/e,n/e,870.0,2023-02-21,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11662.0,n/e,5790.0,1439.0,n/e,n/e,n/e,n/e,970.0,2023-02-22,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11536.0,n/e,5790.0,1437.0,n/e,n/e,n/e,n/e,1125.0,2023-02-22,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11513.0,n/e,5790.0,1436.0,n/e,n/e,n/e,n/e,1327.0,2023-02-22,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11473.0,n/e,5790.0,1432.0,n/e,n/e,n/e,n/e,1558.0,2023-02-22,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11348.0,n/e,5791.0,1457.0,n/e,n/e,n/e,n/e,1806.0,2023-02-22,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11299.0,n/e,5790.0,1496.0,n/e,n/e,n/e,n/e,2160.0,2023-02-22,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11394.0,n/e,5790.0,1548.0,n/e,n/e,n/e,n/e,2400.0,2023-02-22,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11283.0,n/e,5791.0,1574.0,n/e,n/e,n/e,n/e,2705.0,2023-02-22,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11047.0,n/e,5788.0,1588.0,n/e,n/e,n/e,n/e,2927.0,2023-02-22,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11021.0,n/e,5790.0,1592.0,n/e,n/e,n/e,n/e,2971.0,2023-02-22,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11167.0,n/e,5790.0,1585.0,n/e,n/e,n/e,n/e,2878.0,2023-02-22,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11127.0,n/e,5789.0,1587.0,n/e,n/e,n/e,n/e,3056.0,2023-02-22,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10727.0,n/e,5788.0,1577.0,n/e,n/e,n/e,n/e,3239.0,2023-02-22,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10513.0,n/e,5790.0,1519.0,n/e,n/e,n/e,n/e,3576.0,2023-02-22,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10036.0,n/e,5790.0,1514.0,n/e,n/e,n/e,n/e,4126.0,2023-02-22,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9689.0,n/e,5790.0,1523.0,n/e,n/e,n/e,n/e,4850.0,2023-02-22,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9570.0,n/e,5790.0,1515.0,n/e,n/e,n/e,n/e,5498.0,2023-02-22,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9266.0,n/e,5791.0,1508.0,n/e,n/e,n/e,n/e,6110.0,2023-02-22,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8873.0,n/e,5790.0,1513.0,n/e,n/e,n/e,n/e,6541.0,2023-02-22,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8671.0,n/e,5790.0,1518.0,n/e,n/e,n/e,n/e,6950.0,2023-02-22,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8659.0,n/e,5790.0,1467.0,n/e,n/e,n/e,n/e,7071.0,2023-02-22,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8108.0,n/e,5792.0,1334.0,n/e,n/e,n/e,n/e,7023.0,2023-02-22,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7687.0,n/e,5792.0,1253.0,n/e,n/e,n/e,n/e,7094.0,2023-02-22,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7093.0,n/e,5790.0,1191.0,n/e,n/e,n/e,n/e,7061.0,2023-02-22,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6883.0,n/e,5789.0,1130.0,n/e,n/e,n/e,n/e,6794.0,2023-02-23,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6608.0,n/e,5790.0,1079.0,n/e,n/e,n/e,n/e,6637.0,2023-02-23,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6549.0,n/e,5788.0,1097.0,n/e,n/e,n/e,n/e,6347.0,2023-02-23,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6678.0,n/e,5787.0,1105.0,n/e,n/e,n/e,n/e,6060.0,2023-02-23,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7052.0,n/e,5787.0,1121.0,n/e,n/e,n/e,n/e,5754.0,2023-02-23,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8105.0,n/e,5787.0,1197.0,n/e,n/e,n/e,n/e,5623.0,2023-02-23,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9427.0,n/e,5788.0,1375.0,n/e,n/e,n/e,n/e,5518.0,2023-02-23,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10106.0,n/e,5785.0,1473.0,n/e,n/e,n/e,n/e,5351.0,2023-02-23,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10153.0,n/e,5788.0,1566.0,n/e,n/e,n/e,n/e,5207.0,2023-02-23,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10081.0,n/e,5788.0,1569.0,n/e,n/e,n/e,n/e,4900.0,2023-02-23,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10059.0,n/e,5786.0,1562.0,n/e,n/e,n/e,n/e,4545.0,2023-02-23,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10101.0,n/e,5789.0,1545.0,n/e,n/e,n/e,n/e,4341.0,2023-02-23,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10191.0,n/e,5784.0,1527.0,n/e,n/e,n/e,n/e,4207.0,2023-02-23,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10251.0,n/e,5789.0,1534.0,n/e,n/e,n/e,n/e,4030.0,2023-02-23,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10409.0,n/e,5791.0,1539.0,n/e,n/e,n/e,n/e,3906.0,2023-02-23,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10480.0,n/e,5791.0,1508.0,n/e,n/e,n/e,n/e,3873.0,2023-02-23,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10472.0,n/e,5789.0,1510.0,n/e,n/e,n/e,n/e,4042.0,2023-02-23,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10341.0,n/e,5787.0,1518.0,n/e,n/e,n/e,n/e,4362.0,2023-02-23,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10299.0,n/e,5790.0,1548.0,n/e,n/e,n/e,n/e,4563.0,2023-02-23,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10181.0,n/e,5787.0,1555.0,n/e,n/e,n/e,n/e,4677.0,2023-02-23,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10290.0,n/e,5787.0,1488.0,n/e,n/e,n/e,n/e,4663.0,2023-02-23,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10241.0,n/e,5788.0,1448.0,n/e,n/e,n/e,n/e,4573.0,2023-02-23,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10183.0,n/e,5789.0,1330.0,n/e,n/e,n/e,n/e,4446.0,2023-02-23,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10040.0,n/e,5788.0,1222.0,n/e,n/e,n/e,n/e,4387.0,2023-02-23,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9517.0,n/e,5792.0,1132.0,n/e,n/e,n/e,n/e,4340.0,2023-02-24,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9704.0,n/e,5794.0,1133.0,n/e,n/e,n/e,n/e,4217.0,2023-02-24,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9954.0,n/e,5792.0,1097.0,n/e,n/e,n/e,n/e,3768.0,2023-02-24,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10065.0,n/e,5792.0,1103.0,n/e,n/e,n/e,n/e,3505.0,2023-02-24,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10170.0,n/e,5794.0,1093.0,n/e,n/e,n/e,n/e,3126.0,2023-02-24,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10656.0,n/e,5792.0,1187.0,n/e,n/e,n/e,n/e,2858.0,2023-02-24,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11455.0,n/e,5790.0,1375.0,n/e,n/e,n/e,n/e,2831.0,2023-02-24,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11660.0,n/e,5791.0,1384.0,n/e,n/e,n/e,n/e,2816.0,2023-02-24,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11823.0,n/e,5791.0,1400.0,n/e,n/e,n/e,n/e,2894.0,2023-02-24,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11826.0,n/e,5792.0,1375.0,n/e,n/e,n/e,n/e,3092.0,2023-02-24,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11813.0,n/e,5791.0,1433.0,n/e,n/e,n/e,n/e,3282.0,2023-02-24,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11871.0,n/e,5792.0,1440.0,n/e,n/e,n/e,n/e,3324.0,2023-02-24,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11901.0,n/e,5792.0,1417.0,n/e,n/e,n/e,n/e,3426.0,2023-02-24,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11806.0,n/e,5792.0,1400.0,n/e,n/e,n/e,n/e,3620.0,2023-02-24,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11333.0,n/e,5793.0,1337.0,n/e,n/e,n/e,n/e,4066.0,2023-02-24,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10799.0,n/e,5793.0,1331.0,n/e,n/e,n/e,n/e,4707.0,2023-02-24,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10097.0,n/e,5792.0,1324.0,n/e,n/e,n/e,n/e,5642.0,2023-02-24,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9654.0,n/e,5792.0,1320.0,n/e,n/e,n/e,n/e,6306.0,2023-02-24,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9331.0,n/e,5793.0,1315.0,n/e,n/e,n/e,n/e,7100.0,2023-02-24,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9134.0,n/e,5791.0,1308.0,n/e,n/e,n/e,n/e,7575.0,2023-02-24,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8773.0,n/e,5791.0,1257.0,n/e,n/e,n/e,n/e,7803.0,2023-02-24,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8119.0,n/e,5792.0,1131.0,n/e,n/e,n/e,n/e,8064.0,2023-02-24,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7471.0,n/e,5794.0,1062.0,n/e,n/e,n/e,n/e,8309.0,2023-02-24,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6929.0,n/e,5794.0,999.0,n/e,n/e,n/e,n/e,8634.0,2023-02-24,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5423.0,n/e,5797.0,986.0,n/e,n/e,n/e,n/e,8880.0,2023-02-25,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4982.0,n/e,5796.0,974.0,n/e,n/e,n/e,n/e,8974.0,2023-02-25,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5028.0,n/e,5796.0,977.0,n/e,n/e,n/e,n/e,9072.0,2023-02-25,SE
