MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4979.0,n/e,7710.0,832.0,n/e,n/e,n/e,n/e,1420.0,2016-04-17,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4618.0,n/e,7709.0,833.0,n/e,n/e,n/e,n/e,1464.0,2016-04-17,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4080.0,n/e,7707.0,831.0,n/e,n/e,n/e,n/e,1513.0,2016-04-17,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3983.0,n/e,7707.0,837.0,n/e,n/e,n/e,n/e,1564.0,2016-04-17,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3948.0,n/e,7709.0,844.0,n/e,n/e,n/e,n/e,1622.0,2016-04-17,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3981.0,n/e,7709.0,848.0,n/e,n/e,n/e,n/e,1712.0,2016-04-17,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4398.0,n/e,7712.0,849.0,n/e,n/e,n/e,n/e,1788.0,2016-04-17,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4495.0,n/e,7714.0,857.0,n/e,n/e,n/e,n/e,1839.0,2016-04-17,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5112.0,n/e,7717.0,880.0,n/e,n/e,n/e,n/e,1757.0,2016-04-17,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5584.0,n/e,7715.0,855.0,n/e,n/e,n/e,n/e,1736.0,2016-04-17,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5827.0,n/e,7716.0,880.0,n/e,n/e,n/e,n/e,1722.0,2016-04-17,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6076.0,n/e,7714.0,890.0,n/e,n/e,n/e,n/e,1774.0,2016-04-17,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6058.0,n/e,7712.0,896.0,n/e,n/e,n/e,n/e,1794.0,2016-04-17,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6144.0,n/e,7714.0,897.0,n/e,n/e,n/e,n/e,1812.0,2016-04-17,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6053.0,n/e,7715.0,892.0,n/e,n/e,n/e,n/e,1802.0,2016-04-17,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5925.0,n/e,7707.0,892.0,n/e,n/e,n/e,n/e,1829.0,2016-04-17,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5753.0,n/e,7705.0,882.0,n/e,n/e,n/e,n/e,1733.0,2016-04-17,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6109.0,n/e,7703.0,872.0,n/e,n/e,n/e,n/e,1688.0,2016-04-17,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6982.0,n/e,7699.0,860.0,n/e,n/e,n/e,n/e,1616.0,2016-04-17,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7479.0,n/e,7700.0,853.0,n/e,n/e,n/e,n/e,1505.0,2016-04-17,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7758.0,n/e,7701.0,795.0,n/e,n/e,n/e,n/e,1515.0,2016-04-17,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7605.0,n/e,7705.0,787.0,n/e,n/e,n/e,n/e,1696.0,2016-04-17,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7360.0,n/e,7705.0,778.0,n/e,n/e,n/e,n/e,1718.0,2016-04-17,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6914.0,n/e,7706.0,783.0,n/e,n/e,n/e,n/e,1722.0,2016-04-17,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5679.0,n/e,7708.0,786.0,n/e,n/e,n/e,n/e,1786.0,2016-04-18,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5510.0,n/e,7709.0,792.0,n/e,n/e,n/e,n/e,1872.0,2016-04-18,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5301.0,n/e,7707.0,803.0,n/e,n/e,n/e,n/e,1987.0,2016-04-18,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5254.0,n/e,7709.0,812.0,n/e,n/e,n/e,n/e,2036.0,2016-04-18,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5328.0,n/e,7708.0,819.0,n/e,n/e,n/e,n/e,2115.0,2016-04-18,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6136.0,n/e,7710.0,815.0,n/e,n/e,n/e,n/e,2152.0,2016-04-18,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8219.0,n/e,7705.0,819.0,n/e,n/e,n/e,n/e,2152.0,2016-04-18,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9672.0,n/e,7704.0,828.0,n/e,n/e,n/e,n/e,2180.0,2016-04-18,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9833.0,n/e,7701.0,841.0,n/e,n/e,n/e,n/e,2271.0,2016-04-18,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9452.0,n/e,7703.0,857.0,n/e,n/e,n/e,n/e,2244.0,2016-04-18,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9684.0,n/e,7705.0,895.0,n/e,n/e,n/e,n/e,2324.0,2016-04-18,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9589.0,n/e,7701.0,874.0,n/e,n/e,n/e,n/e,2494.0,2016-04-18,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9435.0,n/e,7700.0,870.0,n/e,n/e,n/e,n/e,2657.0,2016-04-18,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9231.0,n/e,7700.0,857.0,n/e,n/e,n/e,n/e,2684.0,2016-04-18,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9045.0,n/e,7699.0,783.0,n/e,n/e,n/e,n/e,2829.0,2016-04-18,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9006.0,n/e,7699.0,735.0,n/e,n/e,n/e,n/e,2918.0,2016-04-18,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8860.0,n/e,7696.0,731.0,n/e,n/e,n/e,n/e,3048.0,2016-04-18,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9007.0,n/e,7694.0,791.0,n/e,n/e,n/e,n/e,3047.0,2016-04-18,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8811.0,n/e,7697.0,728.0,n/e,n/e,n/e,n/e,3186.0,2016-04-18,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8778.0,n/e,7694.0,726.0,n/e,n/e,n/e,n/e,3158.0,2016-04-18,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8639.0,n/e,7697.0,763.0,n/e,n/e,n/e,n/e,3174.0,2016-04-18,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8466.0,n/e,7701.0,788.0,n/e,n/e,n/e,n/e,3190.0,2016-04-18,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7653.0,n/e,7703.0,787.0,n/e,n/e,n/e,n/e,3121.0,2016-04-18,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6685.0,n/e,7705.0,791.0,n/e,n/e,n/e,n/e,3004.0,2016-04-18,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5432.0,n/e,7707.0,714.0,n/e,n/e,n/e,n/e,2894.0,2016-04-19,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5059.0,n/e,7697.0,715.0,n/e,n/e,n/e,n/e,2933.0,2016-04-19,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4919.0,n/e,7697.0,720.0,n/e,n/e,n/e,n/e,2975.0,2016-04-19,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4932.0,n/e,7700.0,729.0,n/e,n/e,n/e,n/e,3008.0,2016-04-19,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5102.0,n/e,7700.0,725.0,n/e,n/e,n/e,n/e,2999.0,2016-04-19,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5570.0,n/e,7698.0,729.0,n/e,n/e,n/e,n/e,2980.0,2016-04-19,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7276.0,n/e,7700.0,737.0,n/e,n/e,n/e,n/e,3036.0,2016-04-19,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8621.0,n/e,7697.0,756.0,n/e,n/e,n/e,n/e,2919.0,2016-04-19,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8730.0,n/e,7699.0,773.0,n/e,n/e,n/e,n/e,2887.0,2016-04-19,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8258.0,n/e,7700.0,749.0,n/e,n/e,n/e,n/e,3001.0,2016-04-19,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7884.0,n/e,7700.0,740.0,n/e,n/e,n/e,n/e,3068.0,2016-04-19,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7614.0,n/e,7699.0,755.0,n/e,n/e,n/e,n/e,3255.0,2016-04-19,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7372.0,n/e,7701.0,728.0,n/e,n/e,n/e,n/e,3365.0,2016-04-19,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7272.0,n/e,7694.0,725.0,n/e,n/e,n/e,n/e,3510.0,2016-04-19,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7093.0,n/e,7701.0,702.0,n/e,n/e,n/e,n/e,3662.0,2016-04-19,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7031.0,n/e,7702.0,701.0,n/e,n/e,n/e,n/e,3743.0,2016-04-19,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7031.0,n/e,7700.0,723.0,n/e,n/e,n/e,n/e,3833.0,2016-04-19,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7094.0,n/e,7699.0,718.0,n/e,n/e,n/e,n/e,3673.0,2016-04-19,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7793.0,n/e,7699.0,714.0,n/e,n/e,n/e,n/e,3634.0,2016-04-19,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7967.0,n/e,7699.0,711.0,n/e,n/e,n/e,n/e,3415.0,2016-04-19,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7895.0,n/e,7701.0,689.0,n/e,n/e,n/e,n/e,3364.0,2016-04-19,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7785.0,n/e,7700.0,674.0,n/e,n/e,n/e,n/e,3396.0,2016-04-19,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7450.0,n/e,7702.0,675.0,n/e,n/e,n/e,n/e,3547.0,2016-04-19,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6671.0,n/e,7705.0,674.0,n/e,n/e,n/e,n/e,3747.0,2016-04-19,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5072.0,n/e,7704.0,686.0,n/e,n/e,n/e,n/e,3846.0,2016-04-20,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4862.0,n/e,7706.0,683.0,n/e,n/e,n/e,n/e,3935.0,2016-04-20,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4551.0,n/e,7704.0,682.0,n/e,n/e,n/e,n/e,3955.0,2016-04-20,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4573.0,n/e,7707.0,692.0,n/e,n/e,n/e,n/e,3942.0,2016-04-20,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4786.0,n/e,7706.0,693.0,n/e,n/e,n/e,n/e,3944.0,2016-04-20,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5388.0,n/e,7705.0,717.0,n/e,n/e,n/e,n/e,3803.0,2016-04-20,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7665.0,n/e,7704.0,722.0,n/e,n/e,n/e,n/e,3596.0,2016-04-20,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9332.0,n/e,7702.0,722.0,n/e,n/e,n/e,n/e,3125.0,2016-04-20,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9448.0,n/e,7703.0,721.0,n/e,n/e,n/e,n/e,2758.0,2016-04-20,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9390.0,n/e,7704.0,705.0,n/e,n/e,n/e,n/e,2505.0,2016-04-20,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9262.0,n/e,7707.0,703.0,n/e,n/e,n/e,n/e,2391.0,2016-04-20,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9128.0,n/e,7701.0,680.0,n/e,n/e,n/e,n/e,2345.0,2016-04-20,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8488.0,n/e,7703.0,688.0,n/e,n/e,n/e,n/e,2406.0,2016-04-20,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8180.0,n/e,7699.0,692.0,n/e,n/e,n/e,n/e,2407.0,2016-04-20,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8271.0,n/e,7696.0,688.0,n/e,n/e,n/e,n/e,2306.0,2016-04-20,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8233.0,n/e,7695.0,664.0,n/e,n/e,n/e,n/e,2143.0,2016-04-20,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8540.0,n/e,7694.0,639.0,n/e,n/e,n/e,n/e,1940.0,2016-04-20,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9266.0,n/e,7693.0,636.0,n/e,n/e,n/e,n/e,1683.0,2016-04-20,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9581.0,n/e,7693.0,656.0,n/e,n/e,n/e,n/e,1394.0,2016-04-20,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9542.0,n/e,7692.0,670.0,n/e,n/e,n/e,n/e,1043.0,2016-04-20,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9809.0,n/e,7691.0,718.0,n/e,n/e,n/e,n/e,895.0,2016-04-20,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9761.0,n/e,7690.0,700.0,n/e,n/e,n/e,n/e,870.0,2016-04-20,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8986.0,n/e,7691.0,706.0,n/e,n/e,n/e,n/e,884.0,2016-04-20,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8240.0,n/e,7694.0,719.0,n/e,n/e,n/e,n/e,981.0,2016-04-20,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5916.0,n/e,7698.0,745.0,n/e,n/e,n/e,n/e,983.0,2016-04-21,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5580.0,n/e,7696.0,748.0,n/e,n/e,n/e,n/e,1016.0,2016-04-21,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5490.0,n/e,7694.0,749.0,n/e,n/e,n/e,n/e,1127.0,2016-04-21,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5494.0,n/e,7683.0,752.0,n/e,n/e,n/e,n/e,1316.0,2016-04-21,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5718.0,n/e,7678.0,736.0,n/e,n/e,n/e,n/e,1490.0,2016-04-21,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6301.0,n/e,7673.0,736.0,n/e,n/e,n/e,n/e,1634.0,2016-04-21,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8822.0,n/e,7673.0,743.0,n/e,n/e,n/e,n/e,1684.0,2016-04-21,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10319.0,n/e,7672.0,768.0,n/e,n/e,n/e,n/e,1485.0,2016-04-21,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10366.0,n/e,7674.0,757.0,n/e,n/e,n/e,n/e,1280.0,2016-04-21,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10201.0,n/e,7680.0,769.0,n/e,n/e,n/e,n/e,1374.0,2016-04-21,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9916.0,n/e,7679.0,733.0,n/e,n/e,n/e,n/e,1585.0,2016-04-21,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9465.0,n/e,7681.0,791.0,n/e,n/e,n/e,n/e,1810.0,2016-04-21,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9111.0,n/e,7680.0,791.0,n/e,n/e,n/e,n/e,2022.0,2016-04-21,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8991.0,n/e,7683.0,768.0,n/e,n/e,n/e,n/e,2219.0,2016-04-21,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8917.0,n/e,7679.0,767.0,n/e,n/e,n/e,n/e,2376.0,2016-04-21,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8641.0,n/e,7679.0,771.0,n/e,n/e,n/e,n/e,2482.0,2016-04-21,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8606.0,n/e,7677.0,773.0,n/e,n/e,n/e,n/e,2604.0,2016-04-21,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8649.0,n/e,7661.0,805.0,n/e,n/e,n/e,n/e,2431.0,2016-04-21,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8540.0,n/e,7663.0,798.0,n/e,n/e,n/e,n/e,2446.0,2016-04-21,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8548.0,n/e,7673.0,797.0,n/e,n/e,n/e,n/e,2230.0,2016-04-21,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8479.0,n/e,7678.0,795.0,n/e,n/e,n/e,n/e,2212.0,2016-04-21,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8174.0,n/e,7675.0,749.0,n/e,n/e,n/e,n/e,2268.0,2016-04-21,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7517.0,n/e,7677.0,759.0,n/e,n/e,n/e,n/e,2388.0,2016-04-21,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6904.0,n/e,7680.0,755.0,n/e,n/e,n/e,n/e,2564.0,2016-04-21,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5461.0,n/e,7678.0,780.0,n/e,n/e,n/e,n/e,2627.0,2016-04-22,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5207.0,n/e,7682.0,782.0,n/e,n/e,n/e,n/e,2603.0,2016-04-22,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5195.0,n/e,7687.0,787.0,n/e,n/e,n/e,n/e,2793.0,2016-04-22,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5167.0,n/e,7688.0,796.0,n/e,n/e,n/e,n/e,2823.0,2016-04-22,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5220.0,n/e,7689.0,810.0,n/e,n/e,n/e,n/e,2889.0,2016-04-22,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5802.0,n/e,7688.0,818.0,n/e,n/e,n/e,n/e,2819.0,2016-04-22,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8030.0,n/e,7688.0,732.0,n/e,n/e,n/e,n/e,2691.0,2016-04-22,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9513.0,n/e,7688.0,743.0,n/e,n/e,n/e,n/e,2396.0,2016-04-22,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9982.0,n/e,7692.0,735.0,n/e,n/e,n/e,n/e,2184.0,2016-04-22,SE
