MTU,Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),Sweden (SE),date,country
MTU,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,,
MTU,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,,
MTU,[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],[MW],,
MTU,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9653.0,n/e,3776.0,374.0,n/e,n/e,n/e,n/e,2039.0,2017-08-25,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9641.0,n/e,3775.0,372.0,n/e,n/e,n/e,n/e,2075.0,2017-08-25,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9546.0,n/e,3773.0,382.0,n/e,n/e,n/e,n/e,2093.0,2017-08-25,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9590.0,n/e,3773.0,383.0,n/e,n/e,n/e,n/e,2127.0,2017-08-25,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9665.0,n/e,3772.0,363.0,n/e,n/e,n/e,n/e,2107.0,2017-08-25,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9818.0,n/e,3774.0,359.0,n/e,n/e,n/e,n/e,1914.0,2017-08-25,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9692.0,n/e,3774.0,366.0,n/e,n/e,n/e,n/e,1941.0,2017-08-25,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9366.0,n/e,3775.0,360.0,n/e,n/e,n/e,n/e,1960.0,2017-08-25,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8241.0,n/e,3779.0,362.0,n/e,n/e,n/e,n/e,2124.0,2017-08-25,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7283.0,n/e,3779.0,361.0,n/e,n/e,n/e,n/e,2203.0,2017-08-25,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5491.0,n/e,3778.0,349.0,n/e,n/e,n/e,n/e,2266.0,2017-08-26,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4933.0,n/e,3778.0,353.0,n/e,n/e,n/e,n/e,2250.0,2017-08-26,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4529.0,n/e,3778.0,354.0,n/e,n/e,n/e,n/e,2283.0,2017-08-26,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4322.0,n/e,3780.0,355.0,n/e,n/e,n/e,n/e,2291.0,2017-08-26,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4357.0,n/e,3780.0,356.0,n/e,n/e,n/e,n/e,2328.0,2017-08-26,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4633.0,n/e,3781.0,354.0,n/e,n/e,n/e,n/e,2321.0,2017-08-26,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5372.0,n/e,3782.0,354.0,n/e,n/e,n/e,n/e,2233.0,2017-08-26,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6232.0,n/e,3783.0,361.0,n/e,n/e,n/e,n/e,2185.0,2017-08-26,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8135.0,n/e,3783.0,366.0,n/e,n/e,n/e,n/e,2089.0,2017-08-26,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8660.0,n/e,3782.0,375.0,n/e,n/e,n/e,n/e,2028.0,2017-08-26,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8830.0,n/e,3780.0,380.0,n/e,n/e,n/e,n/e,1985.0,2017-08-26,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8638.0,n/e,3779.0,384.0,n/e,n/e,n/e,n/e,1938.0,2017-08-26,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8164.0,n/e,3778.0,367.0,n/e,n/e,n/e,n/e,1774.0,2017-08-26,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7824.0,n/e,3777.0,363.0,n/e,n/e,n/e,n/e,1607.0,2017-08-26,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7807.0,n/e,3774.0,387.0,n/e,n/e,n/e,n/e,1479.0,2017-08-26,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7866.0,n/e,3774.0,389.0,n/e,n/e,n/e,n/e,1372.0,2017-08-26,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8029.0,n/e,3771.0,400.0,n/e,n/e,n/e,n/e,1287.0,2017-08-26,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8705.0,n/e,3772.0,395.0,n/e,n/e,n/e,n/e,1116.0,2017-08-26,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9193.0,n/e,3774.0,391.0,n/e,n/e,n/e,n/e,915.0,2017-08-26,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9184.0,n/e,3775.0,385.0,n/e,n/e,n/e,n/e,762.0,2017-08-26,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9330.0,n/e,3774.0,379.0,n/e,n/e,n/e,n/e,698.0,2017-08-26,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9075.0,n/e,3775.0,356.0,n/e,n/e,n/e,n/e,714.0,2017-08-26,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8336.0,n/e,3775.0,359.0,n/e,n/e,n/e,n/e,695.0,2017-08-26,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6937.0,n/e,3775.0,358.0,n/e,n/e,n/e,n/e,671.0,2017-08-26,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5264.0,n/e,3775.0,341.0,n/e,n/e,n/e,n/e,681.0,2017-08-27,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4500.0,n/e,3774.0,327.0,n/e,n/e,n/e,n/e,639.0,2017-08-27,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4122.0,n/e,3774.0,323.0,n/e,n/e,n/e,n/e,579.0,2017-08-27,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4139.0,n/e,3775.0,317.0,n/e,n/e,n/e,n/e,543.0,2017-08-27,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4176.0,n/e,3776.0,318.0,n/e,n/e,n/e,n/e,491.0,2017-08-27,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4175.0,n/e,3778.0,317.0,n/e,n/e,n/e,n/e,429.0,2017-08-27,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4481.0,n/e,3778.0,318.0,n/e,n/e,n/e,n/e,382.0,2017-08-27,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5094.0,n/e,3780.0,321.0,n/e,n/e,n/e,n/e,334.0,2017-08-27,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6029.0,n/e,3779.0,325.0,n/e,n/e,n/e,n/e,340.0,2017-08-27,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6892.0,n/e,3780.0,335.0,n/e,n/e,n/e,n/e,301.0,2017-08-27,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7575.0,n/e,3777.0,363.0,n/e,n/e,n/e,n/e,250.0,2017-08-27,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7701.0,n/e,3776.0,333.0,n/e,n/e,n/e,n/e,271.0,2017-08-27,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7837.0,n/e,3774.0,395.0,n/e,n/e,n/e,n/e,278.0,2017-08-27,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7987.0,n/e,3770.0,404.0,n/e,n/e,n/e,n/e,341.0,2017-08-27,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7791.0,n/e,3766.0,392.0,n/e,n/e,n/e,n/e,330.0,2017-08-27,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7749.0,n/e,3762.0,374.0,n/e,n/e,n/e,n/e,291.0,2017-08-27,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7732.0,n/e,3761.0,389.0,n/e,n/e,n/e,n/e,296.0,2017-08-27,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7783.0,n/e,3760.0,391.0,n/e,n/e,n/e,n/e,296.0,2017-08-27,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8273.0,n/e,3760.0,379.0,n/e,n/e,n/e,n/e,343.0,2017-08-27,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8801.0,n/e,3765.0,387.0,n/e,n/e,n/e,n/e,365.0,2017-08-27,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9122.0,n/e,3768.0,387.0,n/e,n/e,n/e,n/e,407.0,2017-08-27,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9000.0,n/e,3769.0,387.0,n/e,n/e,n/e,n/e,460.0,2017-08-27,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8358.0,n/e,3770.0,384.0,n/e,n/e,n/e,n/e,622.0,2017-08-27,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7321.0,n/e,3770.0,383.0,n/e,n/e,n/e,n/e,746.0,2017-08-27,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5741.0,n/e,3772.0,351.0,n/e,n/e,n/e,n/e,827.0,2017-08-28,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5219.0,n/e,3775.0,331.0,n/e,n/e,n/e,n/e,859.0,2017-08-28,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5187.0,n/e,3775.0,329.0,n/e,n/e,n/e,n/e,863.0,2017-08-28,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5119.0,n/e,3776.0,329.0,n/e,n/e,n/e,n/e,798.0,2017-08-28,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5239.0,n/e,3776.0,337.0,n/e,n/e,n/e,n/e,739.0,2017-08-28,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6162.0,n/e,3771.0,350.0,n/e,n/e,n/e,n/e,676.0,2017-08-28,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8516.0,n/e,3772.0,353.0,n/e,n/e,n/e,n/e,637.0,2017-08-28,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10607.0,n/e,3774.0,387.0,n/e,n/e,n/e,n/e,570.0,2017-08-28,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11001.0,n/e,3774.0,418.0,n/e,n/e,n/e,n/e,535.0,2017-08-28,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11001.0,n/e,3773.0,425.0,n/e,n/e,n/e,n/e,500.0,2017-08-28,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,11012.0,n/e,3776.0,427.0,n/e,n/e,n/e,n/e,539.0,2017-08-28,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10955.0,n/e,3775.0,422.0,n/e,n/e,n/e,n/e,599.0,2017-08-28,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10892.0,n/e,3767.0,431.0,n/e,n/e,n/e,n/e,786.0,2017-08-28,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10705.0,n/e,3765.0,423.0,n/e,n/e,n/e,n/e,1012.0,2017-08-28,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10448.0,n/e,3760.0,422.0,n/e,n/e,n/e,n/e,1197.0,2017-08-28,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10155.0,n/e,3757.0,418.0,n/e,n/e,n/e,n/e,1291.0,2017-08-28,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9953.0,n/e,3757.0,412.0,n/e,n/e,n/e,n/e,1478.0,2017-08-28,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9649.0,n/e,3757.0,417.0,n/e,n/e,n/e,n/e,1602.0,2017-08-28,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9921.0,n/e,3784.0,415.0,n/e,n/e,n/e,n/e,1659.0,2017-08-28,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9796.0,n/e,3802.0,415.0,n/e,n/e,n/e,n/e,1780.0,2017-08-28,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9783.0,n/e,3763.0,417.0,n/e,n/e,n/e,n/e,2000.0,2017-08-28,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9121.0,n/e,3766.0,410.0,n/e,n/e,n/e,n/e,2119.0,2017-08-28,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7722.0,n/e,3767.0,401.0,n/e,n/e,n/e,n/e,2265.0,2017-08-28,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6345.0,n/e,3767.0,400.0,n/e,n/e,n/e,n/e,2340.0,2017-08-28,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5018.0,n/e,3767.0,400.0,n/e,n/e,n/e,n/e,2520.0,2017-08-29,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4645.0,n/e,3768.0,395.0,n/e,n/e,n/e,n/e,2548.0,2017-08-29,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4612.0,n/e,3768.0,393.0,n/e,n/e,n/e,n/e,2564.0,2017-08-29,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4572.0,n/e,3769.0,393.0,n/e,n/e,n/e,n/e,2586.0,2017-08-29,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4783.0,n/e,3770.0,397.0,n/e,n/e,n/e,n/e,2559.0,2017-08-29,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5690.0,n/e,3770.0,404.0,n/e,n/e,n/e,n/e,2480.0,2017-08-29,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7384.0,n/e,3770.0,417.0,n/e,n/e,n/e,n/e,2420.0,2017-08-29,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8946.0,n/e,3768.0,434.0,n/e,n/e,n/e,n/e,2416.0,2017-08-29,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9438.0,n/e,3765.0,432.0,n/e,n/e,n/e,n/e,2299.0,2017-08-29,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9444.0,n/e,3762.0,435.0,n/e,n/e,n/e,n/e,2319.0,2017-08-29,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9385.0,n/e,3766.0,447.0,n/e,n/e,n/e,n/e,2277.0,2017-08-29,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8973.0,n/e,3763.0,440.0,n/e,n/e,n/e,n/e,2316.0,2017-08-29,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8561.0,n/e,3762.0,439.0,n/e,n/e,n/e,n/e,2336.0,2017-08-29,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8548.0,n/e,3762.0,439.0,n/e,n/e,n/e,n/e,2375.0,2017-08-29,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8429.0,n/e,3760.0,439.0,n/e,n/e,n/e,n/e,2384.0,2017-08-29,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8189.0,n/e,3758.0,446.0,n/e,n/e,n/e,n/e,2408.0,2017-08-29,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8344.0,n/e,3757.0,430.0,n/e,n/e,n/e,n/e,2360.0,2017-08-29,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8653.0,n/e,3754.0,440.0,n/e,n/e,n/e,n/e,2364.0,2017-08-29,SE
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8861.0,n/e,3757.0,433.0,n/e,n/e,n/e,n/e,2337.0,2017-08-29,SE
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8873.0,n/e,3762.0,430.0,n/e,n/e,n/e,n/e,2330.0,2017-08-29,SE
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8588.0,n/e,3765.0,429.0,n/e,n/e,n/e,n/e,2356.0,2017-08-29,SE
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8238.0,n/e,3762.0,429.0,n/e,n/e,n/e,n/e,2373.0,2017-08-29,SE
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6978.0,n/e,3764.0,430.0,n/e,n/e,n/e,n/e,2375.0,2017-08-29,SE
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5705.0,n/e,3763.0,431.0,n/e,n/e,n/e,n/e,2210.0,2017-08-29,SE
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4692.0,n/e,3765.0,407.0,n/e,n/e,n/e,n/e,1977.0,2017-08-30,SE
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4545.0,n/e,3766.0,403.0,n/e,n/e,n/e,n/e,1904.0,2017-08-30,SE
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4523.0,n/e,3768.0,403.0,n/e,n/e,n/e,n/e,1823.0,2017-08-30,SE
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4511.0,n/e,3763.0,402.0,n/e,n/e,n/e,n/e,1738.0,2017-08-30,SE
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4727.0,n/e,3765.0,400.0,n/e,n/e,n/e,n/e,1760.0,2017-08-30,SE
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5890.0,n/e,3767.0,399.0,n/e,n/e,n/e,n/e,1634.0,2017-08-30,SE
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8123.0,n/e,3767.0,397.0,n/e,n/e,n/e,n/e,1524.0,2017-08-30,SE
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10234.0,n/e,3766.0,392.0,n/e,n/e,n/e,n/e,1373.0,2017-08-30,SE
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10400.0,n/e,3763.0,384.0,n/e,n/e,n/e,n/e,1295.0,2017-08-30,SE
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10393.0,n/e,3766.0,383.0,n/e,n/e,n/e,n/e,1283.0,2017-08-30,SE
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10315.0,n/e,3771.0,387.0,n/e,n/e,n/e,n/e,1338.0,2017-08-30,SE
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10198.0,n/e,3765.0,394.0,n/e,n/e,n/e,n/e,1395.0,2017-08-30,SE
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10072.0,n/e,3762.0,395.0,n/e,n/e,n/e,n/e,1475.0,2017-08-30,SE
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10042.0,n/e,3760.0,395.0,n/e,n/e,n/e,n/e,1635.0,2017-08-30,SE
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9607.0,n/e,3618.0,393.0,n/e,n/e,n/e,n/e,1660.0,2017-08-30,SE
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9306.0,n/e,3760.0,391.0,n/e,n/e,n/e,n/e,1671.0,2017-08-30,SE
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9480.0,n/e,3761.0,383.0,n/e,n/e,n/e,n/e,1644.0,2017-08-30,SE
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9526.0,n/e,3761.0,374.0,n/e,n/e,n/e,n/e,1623.0,2017-08-30,SE
