MTU,Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),Poland (PL),date,country
01:00 - 02:00,263.0,3057.0,28.0,1310.0,7146.0,172.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,657.0,2020-10-12,PL
02:00 - 03:00,263.0,3144.0,29.0,1316.0,7205.0,172.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,644.0,2020-10-12,PL
03:00 - 04:00,262.0,3190.0,28.0,1313.0,7361.0,172.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,537.0,2020-10-12,PL
04:00 - 05:00,266.0,3396.0,27.0,1312.0,7737.0,172.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,469.0,2020-10-12,PL
05:00 - 06:00,286.0,3533.0,28.0,1329.0,8074.0,169.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,0,n/e,n/e,464.0,2020-10-12,PL
06:00 - 07:00,298.0,4412.0,28.0,1504.0,9179.0,170.0,n/e,n/e,n/e,0.0,,149.0,0.0,n/e,n/e,n/e,n/e,3,n/e,n/e,428.0,2020-10-12,PL
07:00 - 08:00,304.0,5289.0,28.0,1664.0,9999.0,174.0,n/e,n/e,n/e,53.0,,149.0,0.0,n/e,n/e,n/e,n/e,92,n/e,n/e,359.0,2020-10-12,PL
08:00 - 09:00,305.0,5337.0,27.0,1709.0,10629.0,174.0,n/e,n/e,n/e,74.0,,168.0,0.0,n/e,n/e,n/e,n/e,232,n/e,n/e,353.0,2020-10-12,PL
09:00 - 10:00,304.0,5228.0,27.0,1709.0,10728.0,174.0,n/e,n/e,n/e,239.0,,179.0,0.0,n/e,n/e,n/e,n/e,347,n/e,n/e,348.0,2020-10-12,PL
10:00 - 11:00,304.0,5182.0,28.0,1699.0,10883.0,174.0,n/e,n/e,n/e,123.0,,184.0,0.0,n/e,n/e,n/e,n/e,448,n/e,n/e,318.0,2020-10-12,PL
11:00 - 12:00,302.0,5110.0,27.0,1691.0,11116.0,174.0,n/e,n/e,n/e,184.0,,185.0,0.0,n/e,n/e,n/e,n/e,527,n/e,n/e,282.0,2020-10-12,PL
12:00 - 13:00,302.0,5082.0,27.0,1682.0,11141.0,174.0,n/e,n/e,n/e,39.0,,190.0,38.0,n/e,n/e,n/e,n/e,527,n/e,n/e,271.0,2020-10-12,PL
13:00 - 14:00,300.0,5031.0,27.0,1674.0,11196.0,174.0,n/e,n/e,n/e,39.0,,188.0,43.0,n/e,n/e,n/e,n/e,481,n/e,n/e,330.0,2020-10-12,PL
14:00 - 15:00,302.0,4985.0,27.0,1665.0,10871.0,174.0,n/e,n/e,n/e,38.0,,174.0,43.0,n/e,n/e,n/e,n/e,432,n/e,n/e,329.0,2020-10-12,PL
15:00 - 16:00,301.0,5126.0,27.0,1671.0,10620.0,174.0,n/e,n/e,n/e,38.0,,173.0,43.0,n/e,n/e,n/e,n/e,302,n/e,n/e,289.0,2020-10-12,PL
16:00 - 17:00,303.0,5141.0,27.0,1666.0,10377.0,174.0,n/e,n/e,n/e,178.0,,178.0,43.0,n/e,n/e,n/e,n/e,146,n/e,n/e,289.0,2020-10-12,PL
17:00 - 18:00,301.0,5186.0,27.0,1558.0,10299.0,174.0,n/e,n/e,n/e,310.0,,195.0,43.0,n/e,n/e,n/e,n/e,28,n/e,n/e,290.0,2020-10-12,PL
18:00 - 19:00,301.0,5294.0,27.0,1631.0,10808.0,174.0,n/e,n/e,n/e,371.0,,205.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,387.0,2020-10-12,PL
19:00 - 20:00,302.0,5316.0,26.0,1636.0,10996.0,174.0,n/e,n/e,n/e,632.0,,206.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,541.0,2020-10-12,PL
20:00 - 21:00,302.0,5271.0,26.0,1521.0,10311.0,174.0,n/e,n/e,n/e,613.0,,209.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,609.0,2020-10-12,PL
21:00 - 22:00,301.0,4998.0,27.0,1625.0,9774.0,174.0,n/e,n/e,n/e,340.0,,211.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,623.0,2020-10-12,PL
22:00 - 23:00,290.0,4075.0,27.0,1508.0,8956.0,174.0,n/e,n/e,n/e,60.0,,198.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,629.0,2020-10-12,PL
23:00 - 00:00,273.0,3668.0,27.0,1469.0,8243.0,174.0,n/e,n/e,n/e,0.0,,196.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,620.0,2020-10-12,PL
00:00 - 01:00,266.0,3430.0,27.0,1426.0,7947.0,174.0,n/e,n/e,n/e,0.0,,194.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,590.0,2020-10-13,PL
01:00 - 02:00,261.0,3573.0,26.0,1430.0,8063.0,174.0,n/e,n/e,n/e,0.0,,193.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,570.0,2020-10-13,PL
02:00 - 03:00,261.0,3677.0,25.0,1418.0,8044.0,174.0,n/e,n/e,n/e,0.0,,190.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,600.0,2020-10-13,PL
03:00 - 04:00,263.0,3711.0,25.0,1417.0,8038.0,174.0,n/e,n/e,n/e,0.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,602.0,2020-10-13,PL
04:00 - 05:00,267.0,3650.0,25.0,1430.0,8071.0,174.0,n/e,n/e,n/e,0.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,625.0,2020-10-13,PL
05:00 - 06:00,286.0,3687.0,25.0,1495.0,8211.0,174.0,n/e,n/e,n/e,0.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,633.0,2020-10-13,PL
06:00 - 07:00,297.0,4513.0,25.0,1612.0,9129.0,174.0,n/e,n/e,n/e,0.0,,189.0,43.0,n/e,n/e,n/e,n/e,2,n/e,n/e,590.0,2020-10-13,PL
07:00 - 08:00,302.0,5504.0,25.0,1722.0,9933.0,174.0,n/e,n/e,n/e,122.0,,188.0,43.0,n/e,n/e,n/e,n/e,61,n/e,n/e,581.0,2020-10-13,PL
08:00 - 09:00,303.0,5550.0,26.0,1727.0,10967.0,174.0,n/e,n/e,n/e,332.0,,196.0,43.0,n/e,n/e,n/e,n/e,203,n/e,n/e,589.0,2020-10-13,PL
09:00 - 10:00,303.0,5456.0,26.0,1714.0,11245.0,174.0,n/e,n/e,n/e,270.0,,213.0,43.0,n/e,n/e,n/e,n/e,353,n/e,n/e,610.0,2020-10-13,PL
10:00 - 11:00,304.0,5473.0,25.0,1709.0,10894.0,174.0,n/e,n/e,n/e,263.0,,216.0,43.0,n/e,n/e,n/e,n/e,456,n/e,n/e,658.0,2020-10-13,PL
11:00 - 12:00,302.0,5524.0,25.0,1705.0,10747.0,174.0,n/e,n/e,n/e,260.0,,213.0,43.0,n/e,n/e,n/e,n/e,526,n/e,n/e,851.0,2020-10-13,PL
12:00 - 13:00,301.0,5572.0,24.0,1699.0,10436.0,174.0,n/e,n/e,n/e,261.0,,203.0,43.0,n/e,n/e,n/e,n/e,530,n/e,n/e,1126.0,2020-10-13,PL
13:00 - 14:00,302.0,5577.0,25.0,1695.0,9987.0,174.0,n/e,n/e,n/e,266.0,,203.0,43.0,n/e,n/e,n/e,n/e,491,n/e,n/e,1455.0,2020-10-13,PL
14:00 - 15:00,302.0,5496.0,24.0,1690.0,9276.0,174.0,n/e,n/e,n/e,271.0,,200.0,43.0,n/e,n/e,n/e,n/e,387,n/e,n/e,1916.0,2020-10-13,PL
15:00 - 16:00,301.0,5434.0,25.0,1677.0,8802.0,174.0,n/e,n/e,n/e,297.0,,194.0,43.0,n/e,n/e,n/e,n/e,255,n/e,n/e,2325.0,2020-10-13,PL
16:00 - 17:00,304.0,5210.0,25.0,1634.0,8544.0,174.0,n/e,n/e,n/e,289.0,,193.0,43.0,n/e,n/e,n/e,n/e,127,n/e,n/e,2887.0,2020-10-13,PL
17:00 - 18:00,303.0,5031.0,25.0,1682.0,8715.0,174.0,n/e,n/e,n/e,311.0,,197.0,43.0,n/e,n/e,n/e,n/e,24,n/e,n/e,3279.0,2020-10-13,PL
18:00 - 19:00,303.0,4996.0,25.0,1679.0,8796.0,174.0,n/e,n/e,n/e,367.0,,206.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,3782.0,2020-10-13,PL
19:00 - 20:00,301.0,4894.0,25.0,1665.0,8709.0,174.0,n/e,n/e,n/e,400.0,,213.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,4336.0,2020-10-13,PL
20:00 - 21:00,301.0,4430.0,25.0,1537.0,7911.0,174.0,n/e,n/e,n/e,351.0,,214.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,4785.0,2020-10-13,PL
21:00 - 22:00,301.0,3874.0,26.0,1460.0,7588.0,174.0,n/e,n/e,n/e,91.0,,197.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,4971.0,2020-10-13,PL
22:00 - 23:00,286.0,3602.0,26.0,1446.0,6983.0,174.0,n/e,n/e,n/e,36.0,,183.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,5121.0,2020-10-13,PL
23:00 - 00:00,271.0,3121.0,27.0,1381.0,6542.0,174.0,n/e,n/e,n/e,36.0,,172.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,5227.0,2020-10-13,PL
00:00 - 01:00,264.0,2861.0,27.0,1399.0,6011.0,174.0,n/e,n/e,n/e,38.0,,181.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,5292.0,2020-10-14,PL
01:00 - 02:00,259.0,2893.0,27.0,1461.0,6181.0,174.0,n/e,n/e,n/e,36.0,,180.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,5343.0,2020-10-14,PL
02:00 - 03:00,261.0,2812.0,26.0,1410.0,6436.0,174.0,n/e,n/e,n/e,36.0,,180.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,5327.0,2020-10-14,PL
03:00 - 04:00,259.0,2856.0,26.0,1415.0,6427.0,174.0,n/e,n/e,n/e,36.0,,180.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,5188.0,2020-10-14,PL
04:00 - 05:00,266.0,2873.0,26.0,1414.0,6622.0,174.0,n/e,n/e,n/e,36.0,,179.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,5150.0,2020-10-14,PL
05:00 - 06:00,280.0,3009.0,25.0,1408.0,7064.0,174.0,n/e,n/e,n/e,38.0,,177.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,5153.0,2020-10-14,PL
06:00 - 07:00,289.0,3466.0,25.0,1507.0,7433.0,174.0,n/e,n/e,n/e,38.0,,180.0,43.0,n/e,n/e,n/e,n/e,2,n/e,n/e,5070.0,2020-10-14,PL
07:00 - 08:00,295.0,3733.0,25.0,1492.0,8245.0,174.0,n/e,n/e,n/e,37.0,,179.0,43.0,n/e,n/e,n/e,n/e,67,n/e,n/e,4986.0,2020-10-14,PL
08:00 - 09:00,293.0,4140.0,25.0,1508.0,8649.0,174.0,n/e,n/e,n/e,43.0,,200.0,43.0,n/e,n/e,n/e,n/e,199,n/e,n/e,4726.0,2020-10-14,PL
09:00 - 10:00,290.0,4429.0,25.0,1554.0,8695.0,174.0,n/e,n/e,n/e,44.0,,206.0,43.0,n/e,n/e,n/e,n/e,341,n/e,n/e,4489.0,2020-10-14,PL
10:00 - 11:00,293.0,4681.0,25.0,1630.0,8913.0,172.0,n/e,n/e,n/e,83.0,,207.0,43.0,n/e,n/e,n/e,n/e,476,n/e,n/e,4148.0,2020-10-14,PL
11:00 - 12:00,294.0,4724.0,25.0,1601.0,9341.0,163.0,n/e,n/e,n/e,180.0,,206.0,43.0,n/e,n/e,n/e,n/e,572,n/e,n/e,3889.0,2020-10-14,PL
12:00 - 13:00,295.0,4898.0,25.0,1589.0,9187.0,162.0,n/e,n/e,n/e,43.0,,204.0,43.0,n/e,n/e,n/e,n/e,619,n/e,n/e,3750.0,2020-10-14,PL
13:00 - 14:00,294.0,5064.0,25.0,1604.0,9232.0,163.0,n/e,n/e,n/e,123.0,,201.0,43.0,n/e,n/e,n/e,n/e,562,n/e,n/e,3493.0,2020-10-14,PL
14:00 - 15:00,300.0,4867.0,25.0,1589.0,9226.0,162.0,n/e,n/e,n/e,43.0,,201.0,43.0,n/e,n/e,n/e,n/e,450,n/e,n/e,3207.0,2020-10-14,PL
15:00 - 16:00,303.0,4844.0,25.0,1607.0,9238.0,161.0,n/e,n/e,n/e,43.0,,202.0,43.0,n/e,n/e,n/e,n/e,295,n/e,n/e,2883.0,2020-10-14,PL
16:00 - 17:00,300.0,4740.0,26.0,1566.0,9471.0,160.0,n/e,n/e,n/e,186.0,,202.0,43.0,n/e,n/e,n/e,n/e,139,n/e,n/e,2620.0,2020-10-14,PL
17:00 - 18:00,301.0,4769.0,27.0,1591.0,9330.0,158.0,n/e,n/e,n/e,460.0,,202.0,43.0,n/e,n/e,n/e,n/e,25,n/e,n/e,2475.0,2020-10-14,PL
18:00 - 19:00,305.0,4799.0,26.0,1629.0,9649.0,158.0,n/e,n/e,n/e,797.0,,198.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2328.0,2020-10-14,PL
19:00 - 20:00,303.0,4740.0,26.0,1625.0,9950.0,161.0,n/e,n/e,n/e,825.0,,199.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2173.0,2020-10-14,PL
20:00 - 21:00,301.0,4678.0,26.0,1629.0,9476.0,162.0,n/e,n/e,n/e,747.0,,204.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,2092.0,2020-10-14,PL
21:00 - 22:00,300.0,4338.0,26.0,1611.0,8737.0,164.0,n/e,n/e,n/e,480.0,,196.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1944.0,2020-10-14,PL
22:00 - 23:00,288.0,3823.0,26.0,1570.0,8171.0,164.0,n/e,n/e,n/e,140.0,,196.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1840.0,2020-10-14,PL
23:00 - 00:00,275.0,3558.0,26.0,1427.0,7538.0,164.0,n/e,n/e,n/e,43.0,,195.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1802.0,2020-10-14,PL
00:00 - 01:00,265.0,3279.0,26.0,1365.0,7350.0,164.0,n/e,n/e,n/e,40.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1803.0,2020-10-15,PL
01:00 - 02:00,263.0,3407.0,26.0,1369.0,7436.0,164.0,n/e,n/e,n/e,40.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1784.0,2020-10-15,PL
02:00 - 03:00,262.0,3348.0,26.0,1365.0,7404.0,164.0,n/e,n/e,n/e,41.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1694.0,2020-10-15,PL
03:00 - 04:00,262.0,3340.0,26.0,1369.0,7400.0,164.0,n/e,n/e,n/e,40.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1558.0,2020-10-15,PL
04:00 - 05:00,270.0,3393.0,26.0,1368.0,7370.0,164.0,n/e,n/e,n/e,40.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1421.0,2020-10-15,PL
05:00 - 06:00,286.0,3582.0,26.0,1373.0,7716.0,164.0,n/e,n/e,n/e,40.0,,189.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1280.0,2020-10-15,PL
06:00 - 07:00,297.0,4357.0,26.0,1546.0,8720.0,164.0,n/e,n/e,n/e,40.0,,189.0,43.0,n/e,n/e,n/e,n/e,2,n/e,n/e,1199.0,2020-10-15,PL
07:00 - 08:00,303.0,5145.0,27.0,1705.0,9630.0,166.0,n/e,n/e,n/e,40.0,,189.0,43.0,n/e,n/e,n/e,n/e,73,n/e,n/e,1121.0,2020-10-15,PL
08:00 - 09:00,301.0,5345.0,27.0,1705.0,10664.0,168.0,n/e,n/e,n/e,40.0,,203.0,43.0,n/e,n/e,n/e,n/e,210,n/e,n/e,1175.0,2020-10-15,PL
09:00 - 10:00,298.0,5367.0,27.0,1698.0,10772.0,181.0,n/e,n/e,n/e,40.0,,223.0,43.0,n/e,n/e,n/e,n/e,344,n/e,n/e,1327.0,2020-10-15,PL
10:00 - 11:00,299.0,5409.0,26.0,1702.0,10538.0,185.0,n/e,n/e,n/e,40.0,,229.0,43.0,n/e,n/e,n/e,n/e,474,n/e,n/e,1326.0,2020-10-15,PL
11:00 - 12:00,300.0,5514.0,22.0,1703.0,10426.0,186.0,n/e,n/e,n/e,41.0,,229.0,43.0,n/e,n/e,n/e,n/e,562,n/e,n/e,1380.0,2020-10-15,PL
12:00 - 13:00,301.0,5343.0,23.0,1688.0,10569.0,185.0,n/e,n/e,n/e,40.0,,230.0,43.0,n/e,n/e,n/e,n/e,580,n/e,n/e,1405.0,2020-10-15,PL
13:00 - 14:00,301.0,5290.0,23.0,1686.0,10460.0,185.0,n/e,n/e,n/e,40.0,,230.0,43.0,n/e,n/e,n/e,n/e,602,n/e,n/e,1419.0,2020-10-15,PL
14:00 - 15:00,301.0,5310.0,23.0,1689.0,10121.0,183.0,n/e,n/e,n/e,40.0,,230.0,43.0,n/e,n/e,n/e,n/e,512,n/e,n/e,1409.0,2020-10-15,PL
15:00 - 16:00,302.0,5390.0,23.0,1698.0,9927.0,184.0,n/e,n/e,n/e,91.0,,231.0,43.0,n/e,n/e,n/e,n/e,382,n/e,n/e,1403.0,2020-10-15,PL
16:00 - 17:00,303.0,5063.0,24.0,1689.0,10177.0,186.0,n/e,n/e,n/e,175.0,,214.0,43.0,n/e,n/e,n/e,n/e,203,n/e,n/e,1370.0,2020-10-15,PL
17:00 - 18:00,300.0,4965.0,23.0,1692.0,10334.0,187.0,n/e,n/e,n/e,126.0,,214.0,43.0,n/e,n/e,n/e,n/e,37,n/e,n/e,1319.0,2020-10-15,PL
18:00 - 19:00,301.0,5065.0,23.0,1713.0,10705.0,190.0,n/e,n/e,n/e,266.0,,236.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1295.0,2020-10-15,PL
19:00 - 20:00,300.0,4957.0,23.0,1709.0,10731.0,192.0,n/e,n/e,n/e,405.0,,238.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1330.0,2020-10-15,PL
20:00 - 21:00,301.0,4863.0,21.0,1707.0,10363.0,187.0,n/e,n/e,n/e,307.0,,233.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1256.0,2020-10-15,PL
21:00 - 22:00,301.0,4650.0,20.0,1616.0,9605.0,180.0,n/e,n/e,n/e,142.0,,215.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1172.0,2020-10-15,PL
22:00 - 23:00,288.0,3759.0,21.0,1523.0,9181.0,178.0,n/e,n/e,n/e,40.0,,214.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1223.0,2020-10-15,PL
23:00 - 00:00,275.0,3432.0,21.0,1467.0,8565.0,178.0,n/e,n/e,n/e,40.0,,215.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,1007.0,2020-10-15,PL
00:00 - 01:00,265.0,3022.0,21.0,1367.0,8262.0,177.0,n/e,n/e,n/e,40.0,,221.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,795.0,2020-10-16,PL
01:00 - 02:00,263.0,2944.0,22.0,1352.0,8184.0,178.0,n/e,n/e,n/e,40.0,,222.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,752.0,2020-10-16,PL
02:00 - 03:00,263.0,2869.0,23.0,1353.0,8228.0,176.0,n/e,n/e,n/e,40.0,,226.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,693.0,2020-10-16,PL
03:00 - 04:00,261.0,2893.0,26.0,1349.0,8216.0,174.0,n/e,n/e,n/e,40.0,,227.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,637.0,2020-10-16,PL
04:00 - 05:00,270.0,2912.0,26.0,1348.0,8140.0,172.0,n/e,n/e,n/e,40.0,,227.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,648.0,2020-10-16,PL
05:00 - 06:00,287.0,3275.0,26.0,1387.0,8336.0,169.0,n/e,n/e,n/e,41.0,,226.0,43.0,n/e,n/e,n/e,n/e,0,n/e,n/e,660.0,2020-10-16,PL
06:00 - 07:00,299.0,4137.0,28.0,1565.0,9461.0,173.0,n/e,n/e,n/e,41.0,,227.0,43.0,n/e,n/e,n/e,n/e,2,n/e,n/e,633.0,2020-10-16,PL
07:00 - 08:00,303.0,5029.0,29.0,1668.0,10112.0,188.0,n/e,n/e,n/e,40.0,,225.0,43.0,n/e,n/e,n/e,n/e,80,n/e,n/e,597.0,2020-10-16,PL
08:00 - 09:00,305.0,4870.0,29.0,1699.0,11339.0,192.0,n/e,n/e,n/e,40.0,,225.0,43.0,n/e,n/e,n/e,n/e,235,n/e,n/e,669.0,2020-10-16,PL
09:00 - 10:00,302.0,4760.0,29.0,1685.0,11473.0,192.0,n/e,n/e,n/e,40.0,,248.0,43.0,n/e,n/e,n/e,n/e,389,n/e,n/e,642.0,2020-10-16,PL
10:00 - 11:00,302.0,4678.0,28.0,1702.0,11396.0,191.0,n/e,n/e,n/e,40.0,,249.0,43.0,n/e,n/e,n/e,n/e,488,n/e,n/e,591.0,2020-10-16,PL
11:00 - 12:00,304.0,4631.0,27.0,1689.0,11462.0,191.0,n/e,n/e,n/e,199.0,,249.0,43.0,n/e,n/e,n/e,n/e,629,n/e,n/e,664.0,2020-10-16,PL
12:00 - 13:00,304.0,4660.0,24.0,1669.0,11243.0,194.0,n/e,n/e,n/e,315.0,,254.0,43.0,n/e,n/e,n/e,n/e,697,n/e,n/e,619.0,2020-10-16,PL
13:00 - 14:00,300.0,4660.0,25.0,1684.0,11405.0,191.0,n/e,n/e,n/e,354.0,,252.0,43.0,n/e,n/e,n/e,n/e,651,n/e,n/e,553.0,2020-10-16,PL
14:00 - 15:00,299.0,4606.0,25.0,1666.0,11285.0,181.0,n/e,n/e,n/e,147.0,,245.0,43.0,n/e,n/e,n/e,n/e,525,n/e,n/e,575.0,2020-10-16,PL
15:00 - 16:00,300.0,4672.0,25.0,1685.0,11087.0,173.0,n/e,n/e,n/e,40.0,,232.0,42.0,n/e,n/e,n/e,n/e,332,n/e,n/e,580.0,2020-10-16,PL
16:00 - 17:00,302.0,4722.0,25.0,1687.0,10870.0,184.0,n/e,n/e,n/e,54.0,,232.0,42.0,n/e,n/e,n/e,n/e,161,n/e,n/e,584.0,2020-10-16,PL
17:00 - 18:00,302.0,4659.0,25.0,1674.0,10583.0,185.0,n/e,n/e,n/e,449.0,,232.0,42.0,n/e,n/e,n/e,n/e,31,n/e,n/e,655.0,2020-10-16,PL
18:00 - 19:00,301.0,4677.0,26.0,1674.0,10660.0,186.0,n/e,n/e,n/e,731.0,,228.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,795.0,2020-10-16,PL
19:00 - 20:00,302.0,4701.0,25.0,1676.0,10408.0,187.0,n/e,n/e,n/e,821.0,,239.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,882.0,2020-10-16,PL
20:00 - 21:00,301.0,4656.0,26.0,1646.0,9829.0,186.0,n/e,n/e,n/e,748.0,,245.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,918.0,2020-10-16,PL
21:00 - 22:00,301.0,4217.0,25.0,1529.0,9143.0,167.0,n/e,n/e,n/e,431.0,,246.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,894.0,2020-10-16,PL
22:00 - 23:00,289.0,3595.0,26.0,1521.0,8647.0,174.0,n/e,n/e,n/e,40.0,,245.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,926.0,2020-10-16,PL
23:00 - 00:00,272.0,3424.0,26.0,1514.0,7995.0,180.0,n/e,n/e,n/e,40.0,,244.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,855.0,2020-10-16,PL
00:00 - 01:00,265.0,3130.0,26.0,1417.0,7662.0,181.0,n/e,n/e,n/e,5.0,,228.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,757.0,2020-10-17,PL
01:00 - 02:00,260.0,3061.0,26.0,1378.0,7608.0,182.0,n/e,n/e,n/e,0.0,,227.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,706.0,2020-10-17,PL
02:00 - 03:00,261.0,3196.0,27.0,1385.0,7851.0,183.0,n/e,n/e,n/e,0.0,,228.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,633.0,2020-10-17,PL
03:00 - 04:00,261.0,3558.0,27.0,1375.0,7770.0,183.0,n/e,n/e,n/e,0.0,,228.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,596.0,2020-10-17,PL
04:00 - 05:00,265.0,3597.0,26.0,1383.0,7702.0,183.0,n/e,n/e,n/e,0.0,,228.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,576.0,2020-10-17,PL
05:00 - 06:00,283.0,3536.0,26.0,1422.0,7592.0,184.0,n/e,n/e,n/e,0.0,,228.0,42.0,n/e,n/e,n/e,n/e,0,n/e,n/e,535.0,2020-10-17,PL
06:00 - 07:00,296.0,3770.0,27.0,1469.0,7754.0,184.0,n/e,n/e,n/e,35.0,,229.0,43.0,n/e,n/e,n/e,n/e,2,n/e,n/e,539.0,2020-10-17,PL
07:00 - 08:00,300.0,3772.0,28.0,1491.0,8222.0,185.0,n/e,n/e,n/e,40.0,,229.0,42.0,n/e,n/e,n/e,n/e,71,n/e,n/e,565.0,2020-10-17,PL
08:00 - 09:00,300.0,3656.0,28.0,1604.0,8939.0,185.0,n/e,n/e,n/e,39.0,,219.0,43.0,n/e,n/e,n/e,n/e,212,n/e,n/e,549.0,2020-10-17,PL
09:00 - 10:00,302.0,3852.0,28.0,1683.0,9518.0,186.0,n/e,n/e,n/e,53.0,,218.0,43.0,n/e,n/e,n/e,n/e,365,n/e,n/e,446.0,2020-10-17,PL
10:00 - 11:00,303.0,3932.0,27.0,1675.0,9828.0,187.0,n/e,n/e,n/e,150.0,,234.0,43.0,n/e,n/e,n/e,n/e,505,n/e,n/e,415.0,2020-10-17,PL
11:00 - 12:00,301.0,4235.0,27.0,1657.0,10006.0,205.0,n/e,n/e,n/e,281.0,,236.0,43.0,n/e,n/e,n/e,n/e,567,n/e,n/e,384.0,2020-10-17,PL
12:00 - 13:00,300.0,4149.0,27.0,1648.0,9796.0,207.0,n/e,n/e,n/e,241.0,,238.0,43.0,n/e,n/e,n/e,n/e,587,n/e,n/e,328.0,2020-10-17,PL
13:00 - 14:00,298.0,3843.0,27.0,1656.0,9584.0,206.0,n/e,n/e,n/e,138.0,,238.0,43.0,n/e,n/e,n/e,n/e,532,n/e,n/e,275.0,2020-10-17,PL
14:00 - 15:00,299.0,3671.0,27.0,1658.0,9503.0,207.0,n/e,n/e,n/e,38.0,,239.0,43.0,n/e,n/e,n/e,n/e,424,n/e,n/e,267.0,2020-10-17,PL
15:00 - 16:00,296.0,3638.0,28.0,1653.0,9298.0,208.0,n/e,n/e,n/e,38.0,,239.0,42.0,n/e,n/e,n/e,n/e,294,n/e,n/e,253.0,2020-10-17,PL
