iter	RMSE
19339	0.3853734489
19340	0.3853667246
19341	0.3853567588
19342	0.3853505778
19343	0.385341417
19344	0.3853345915
19345	0.3853220677
19346	0.3853136914
19347	0.3853060198
19348	0.3852996165
19349	0.3852902732
19350	0.3852848564
19351	0.3852775667
19352	0.3852647994
19353	0.385257892
19354	0.3852489706
19355	0.3852408747
19356	0.3852306841
19357	0.3852193855
19358	0.3852096777
19359	0.3852022054
19360	0.385189496
19361	0.3851805126
19362	0.3851709851
19363	0.3851616387
19364	0.3851497136
19365	0.3851390573
19366	0.3851326109
19367	0.3851232636
19368	0.3851134123
19369	0.3851030572
19370	0.3850925406
19371	0.385081379
19372	0.3850654217
19373	0.385055025
19374	0.3850466832
19375	0.3850386435
19376	0.3850203269
19377	0.385010211
19378	0.3850007801
19379	0.3849917721
19380	0.3849841343
19381	0.3849774637
19382	0.3849677498
19383	0.3849611999
19384	0.3849508809
19385	0.3849397152
19386	0.3849310283
19387	0.3849204465
19388	0.3849094412
19389	0.3849003303
19390	0.3848912796
19391	0.3848814628
19392	0.3848745485
19393	0.3848669688
19394	0.3848542686
19395	0.3848476965
19396	0.3848402978
19397	0.3848304998
19398	0.3848218507
19399	0.384815762
19400	0.3848072739
19401	0.3847999954
19402	0.3847890067
19403	0.3847787638
19404	0.3847713033
19405	0.3847643265
19406	0.3847563616
19407	0.3847456943
19408	0.3847343613
19409	0.3847267184
19410	0.3847134892
19411	0.3847025586
19412	0.384686989
19413	0.3846775703
19414	0.3846687161
19415	0.3846633107
19416	0.3846571388
19417	0.3846488489
19418	0.3846398529
19419	0.3846290614
19420	0.3846225056
19421	0.384613509
19422	0.3846061662
19423	0.3845949098
19424	0.3845854889
19425	0.3845737678
19426	0.3845644674
19427	0.3845551466
19428	0.3845452203
19429	0.3845346279
19430	0.3845280504
19431	0.3845186681
19432	0.3845078934
19433	0.3844975421
19434	0.3844902174
19435	0.3844846884
19436	0.3844700584
19437	0.3844612802
19438	0.3844478602
19439	0.3844381935
19440	0.3844274568
19441	0.3844131073
19442	0.3844040653
19443	0.3843952654
19444	0.384385012
19445	0.3843796834
19446	0.384368824
19447	0.3843624455
19448	0.3843526959
19449	0.3843416541
19450	0.3843341245
19451	0.3843255248
19452	0.3843177527
19453	0.3843106869
19454	0.3843017233
19455	0.3842894485
19456	0.3842800403
19457	0.3842720855
19458	0.3842669168
19459	0.3842560139
19460	0.3842491085
19461	0.3842383666
19462	0.3842274831
19463	0.3842218898
19464	0.3842137924
19465	0.3842047256
19466	0.3841981828
19467	0.3841903071
19468	0.3841818658
19469	0.3841724953
19470	0.3841625995
19471	0.3841541575
19472	0.3841410702
19473	0.3841321632
19474	0.3841257404
19475	0.384118045
19476	0.3841109554
19477	0.3841018457
19478	0.3840902513
19479	0.3840800302
19480	0.3840649
19481	0.3840581932
19482	0.3840451632
19483	0.3840359308
19484	0.384027486
19485	0.3840198695
19486	0.3840120507
19487	0.3840065351
19488	0.383994069
19489	0.3839837645
19490	0.3839786121
19491	0.3839687921
19492	0.3839585273
19493	0.3839494747
19494	0.3839411089
19495	0.3839332683
19496	0.3839255691
19497	0.3839196278
19498	0.3839091394
19499	0.3838999643
19500	0.383889152
19501	0.3838774098
19502	0.3838686786
19503	0.3838594824
19504	0.3838522263
19505	0.3838438179
19506	0.383835652
19507	0.3838225335
19508	0.3838157416
19509	0.383807474
19510	0.3838008234
19511	0.3837910595
19512	0.3837820838
19513	0.383769105
19514	0.3837629996
19515	0.3837521025
19516	0.3837447636
19517	0.3837344726
19518	0.3837100278
19519	0.3837000796
19520	0.3836912433
19521	0.3836815373
19522	0.3836708402
19523	0.3836622863
19524	0.3836543794
19525	0.3836449758
19526	0.3836395358
19527	0.383629788
19528	0.3836220422
19529	0.3836154086
19530	0.3836039208
19531	0.3835964374
19532	0.3835852323
19533	0.3835783958
19534	0.3835714782
19535	0.3835620524
19536	0.3835553166
19537	0.3835488234
19538	0.3835364031
19539	0.3835239825
19540	0.3835124313
19541	0.3835052293
19542	0.3834921198
19543	0.3834849579
19544	0.383479637
19545	0.3834705528
19546	0.3834611043
19547	0.3834430967
19548	0.3834366016
19549	0.3834276378
19550	0.3834156993
19551	0.3834078884
19552	0.383398843
19553	0.3833903641
19554	0.3833801647
19555	0.3833704508
19556	0.3833622546
19557	0.3833537748
19558	0.3833473187
19559	0.3833311071
19560	0.3833217158
19561	0.3833097132
19562	0.3832999975
19563	0.3832898161
19564	0.3832833184
19565	0.383276517
19566	0.3832668612
19567	0.3832604239
19568	0.3832506057
19569	0.383242002
19570	0.3832275675
19571	0.3832170602
19572	0.3832032524
19573	0.3831932708
19574	0.3831803126
19575	0.3831673742
19576	0.3831586673
19577	0.3831494743
19578	0.383143035
19579	0.3831348136
19580	0.3831273413
19581	0.3831016225
19582	0.383081674
19583	0.3830692183
19584	0.3830604282
19585	0.3830518202
19586	0.3830444881
19587	0.3830346036
19588	0.383025124
19589	0.3830124842
19590	0.3830053336
19591	0.3829971498
19592	0.3829875883
19593	0.3829794243
19594	0.3829716451
19595	0.3829652433
19596	0.3829558025
19597	0.3829456119
19598	0.3829352589
19599	0.3829210155
19600	0.3829121815
19601	0.3829015642
19602	0.3828921826
19603	0.3828830237
19604	0.3828744928
19605	0.3828657387
19606	0.382857714
19607	0.3828522425
19608	0.3828463656
19609	0.3828386243
19610	0.3828295249
19611	0.382821013
19612	0.3827971585
19613	0.3827900039
19614	0.382781552
19615	0.38277537
19616	0.3827683771
19617	0.3827563774
19618	0.3827495464
19619	0.3827440126
19620	0.3827346879
19621	0.3827271065
19622	0.3827170922
19623	0.3826978738
19624	0.3826878587
19625	0.3826775393
19626	0.3826724099
19627	0.3826638337
19628	0.3826583189
19629	0.382649195
19630	0.3826348395
19631	0.3826291418
19632	0.3826218624
19633	0.3826150087
19634	0.3826065731
19635	0.3825972046
19636	0.3825897624
19637	0.3825823605
19638	0.3825733159
19639	0.3825642102
19640	0.3825556519
19641	0.3825460184
19642	0.382539285
19643	0.3825302394
19644	0.3825224713
19645	0.3825134253
19646	0.3825070767
19647	0.3824969958
19648	0.3824898761
19649	0.3824824521
19650	0.3824732225
19651	0.3824632827
19652	0.3824583533
19653	0.3824480683
19654	0.3824393856
19655	0.3824304796
19656	0.3824225472
19657	0.38241147
19658	0.3824049168
19659	0.382396152
19660	0.3823899841
19661	0.3823847291
19662	0.3823778102
19663	0.3823711956
19664	0.3823619431
19665	0.3823544557
19666	0.3823439649
19667	0.3823362133
19668	0.3823185587
19669	0.3823057128
19670	0.3822967631
19671	0.3822855605
19672	0.3822694053
19673	0.3822602518
19674	0.3822510575
19675	0.382239001
19676	0.3822301106
19677	0.382222235
19678	0.3822143388
19679	0.3821990536
19680	0.3821904059
19681	0.3821814738
19682	0.3821741249
19683	0.3821634465
19684	0.3821570515
19685	0.3821477938
19686	0.3821395103
19687	0.3821311658
19688	0.382124953
19689	0.3821113291
19690	0.3821044053
19691	0.382095857
19692	0.3820868618
19693	0.3820791456
19694	0.3820738051
19695	0.3820665557
19696	0.3820584939
19697	0.3820499852
19698	0.3820410701
19699	0.3820316877
19700	0.3820198477
19701	0.3820065653
19702	0.381997832
19703	0.381988936
19704	0.3819826194
19705	0.381974698
19706	0.3819687263
19707	0.3819625718
19708	0.3819518672
19709	0.3819389684
19710	0.3819248707
19711	0.3819137384
19712	0.3819062421
19713	0.3818956578
19714	0.381886861
19715	0.3818773326
19716	0.381868698
19717	0.381860246
19718	0.3818527893
19719	0.3818452107
19720	0.3818376725
19721	0.3818294636
19722	0.3818202183
19723	0.3818151993
19724	0.3818029868
19725	0.3817930905
19726	0.3817839662
19727	0.3817758171
19728	0.381766286
19729	0.3817576081
19730	0.381748544
19731	0.3817399673
19732	0.3817306589
19733	0.3817220412
19734	0.3817144396
19735	0.3817049475
19736	0.3816982196
19737	0.3816886662
19738	0.3816805151
19739	0.3816726281
19740	0.3816630334
19741	0.3816573008
19742	0.3816471162
19743	0.3816385983
19744	0.3816287181
19745	0.3816208707
19746	0.381610746
19747	0.3816022883
19748	0.3815912686
19749	0.3815739861
19750	0.3815660562
19751	0.3815585532
19752	0.3815480812
19753	0.3815359822
19754	0.3815264857
19755	0.3815189819
19756	0.3815088342
19757	0.3814972424
19758	0.3814877449
19759	0.3814796099
19760	0.381471495
19761	0.3814586816
19762	0.3814483493
19763	0.3814367353
19764	0.3814293721
19765	0.3814204425
19766	0.3814050034
19767	0.3813910486
19768	0.3813826064
19769	0.3813675319
19770	0.3813611846
19771	0.381352172
19772	0.3813424472
19773	0.3813333528
19774	0.381322956
19775	0.3813124165
19776	0.3813025279
19777	0.3812939819
19778	0.3812877148
19779	0.3812734709
19780	0.3812625027
19781	0.3812522668
19782	0.3812445948
19783	0.3812347451
19784	0.381225872
19785	0.3812148617
19786	0.3812037087
19787	0.3811953844
19788	0.3811862865
19789	0.3811762928
19790	0.3811666652
19791	0.381160396
19792	0.3811516636
19793	0.3811355419
19794	0.3811282136
19795	0.3811169562
19796	0.3811059632
19797	0.3810958859
19798	0.3810848312
19799	0.3810753642
19800	0.3810651233
19801	0.3810563073
19802	0.3810417901
19803	0.3810361907
19804	0.3810297971
19805	0.3810246659
19806	0.3810127131
19807	0.3810049752
19808	0.3809969113
19809	0.3809844486
19810	0.3809782578
19811	0.3809696842
19812	0.3809596848
19813	0.3809543694
19814	0.3809439419
19815	0.3809284835
19816	0.3809180146
19817	0.3809127393
19818	0.3809041234
19819	0.3808960574
19820	0.3808828377
19821	0.3808754638
19822	0.3808654823
19823	0.3808562951
19824	0.3808484725
19825	0.3808395089
19826	0.3808311155
19827	0.380824637
19828	0.380817262
19829	0.3808081754
19830	0.3807981311
19831	0.3807889014
19832	0.3807777563
19833	0.3807694227
19834	0.3807603146
19835	0.3807526734
19836	0.3807437483
19837	0.3807357604
19838	0.3807263866
19839	0.3807174813
19840	0.3807097374
19841	0.3807004037
19842	0.3806935765
19843	0.3806839571
19844	0.3806743782
19845	0.380666878
19846	0.3806602337
19847	0.3806542006
19848	0.3806467
19849	0.3806377725
19850	0.3806282128
19851	0.3806178783
19852	0.3806040374
19853	0.3805961485
19854	0.3805880759
19855	0.3805791062
19856	0.3805711352
19857	0.3805628378
19858	0.3805546219
19859	0.3805467931
19860	0.3805394534
19861	0.380530768
19862	0.3805183104
19863	0.3805121528
19864	0.3805050164
19865	0.3804948621
19866	0.3804869301
19867	0.3804780396
19868	0.3804654783
19869	0.380458239
19870	0.3804425977
19871	0.380433645
19872	0.3804234275
19873	0.3804144947
19874	0.3804032978
19875	0.3803952416
19876	0.3803901018
19877	0.3803815149
19878	0.3803723364
19879	0.3803653809
19880	0.3803567527
19881	0.3803495726
19882	0.3803403933
19883	0.3803319277
19884	0.3803203612
19885	0.3803111607
19886	0.3803019193
19887	0.3802951258
19888	0.3802841498
19889	0.3802748464
19890	0.3802635026
19891	0.3802538723
19892	0.3802453844
19893	0.3802364882
19894	0.3802285305
19895	0.3802194706
19896	0.3802081252
19897	0.3802013096
19898	0.3801887799
19899	0.3801781274
19900	0.38016925
19901	0.3801588214
19902	0.3801496783
19903	0.3801406166
19904	0.3801326977
19905	0.3801271665
19906	0.3801207781
19907	0.3801101441
19908	0.3801005915
19909	0.3800898957
19910	0.3800823227
19911	0.3800719938
19912	0.3800628486
19913	0.3800550301
19914	0.3800479259
19915	0.3800376165
19916	0.3800291237
19917	0.3800187321
19918	0.3800088915
19919	0.3800001735
19920	0.3799913737
19921	0.3799831657
19922	0.3799671986
19923	0.379954845
19924	0.3799485966
19925	0.3799430424
19926	0.3799347109
19927	0.3799229076
19928	0.3799106343
19929	0.3799012402
19930	0.3798875161
19931	0.3798802454
19932	0.3798746698
19933	0.3798649275
19934	0.3798551033
19935	0.379847015
19936	0.3798373129
19937	0.3798288157
19938	0.3798225652
19939	0.3798126786
19940	0.37980653
19941	0.3797986654
19942	0.3797891254
19943	0.3797791154
19944	0.379769432
19945	0.3797613827
19946	0.3797549881
19947	0.3797462439
19948	0.3797388479
19949	0.3797323303
19950	0.3797240147
19951	0.3797186819
19952	0.379709753
19953	0.3797006808
19954	0.3796913631
19955	0.3796788371
19956	0.3796677207
19957	0.379661161
19958	0.3796503915
19959	0.3796421967
19960	0.3796336338
19961	0.3796252342
19962	0.3796190212
19963	0.3796091498
19964	0.3796011175
19965	0.3795938209
19966	0.3795814756
19967	0.3795716441
19968	0.3795662888
19969	0.3795580308
19970	0.3795480351
19971	0.3795418004
19972	0.3795345027
19973	0.3795264075
19974	0.3795185371
19975	0.3795092968
19976	0.379503225
19977	0.3794960492
19978	0.3794858883
19979	0.3794763814
19980	0.3794677944
19981	0.3794593911
19982	0.3794501493
19983	0.3794437904
19984	0.3794337304
19985	0.3794252036
19986	0.3794138753
19987	0.3794045711
19988	0.379393508
19989	0.3793830785
19990	0.3793744689
19991	0.3793653478
19992	0.3793586806
19993	0.3793485365
19994	0.3793409487
19995	0.3793317041
19996	0.3793188389
19997	0.3793077324
19998	0.3792987733
19999	0.3792897936
20000	0.3792841479
20001	0.3792755155
20002	0.3792692355
20003	0.3792599073
20004	0.3792501901
20005	0.3792397567
20006	0.3792317985
20007	0.3792242493
20008	0.3792122807
20009	0.3792046697
20010	0.3791973041
20011	0.3791884651
20012	0.3791794623
20013	0.3791706025
20014	0.3791634204
20015	0.3791570566
20016	0.3791489944
20017	0.3791427122
20018	0.3791352021
20019	0.3791263208
20020	0.3791132645
20021	0.3790886651
20022	0.379079271
20023	0.3790699995
20024	0.3790537073
20025	0.3790433913
20026	0.3790346512
20027	0.3790270571
20028	0.3790199132
20029	0.3790120732
20030	0.3790048676
20031	0.3789963107
20032	0.3789900465
20033	0.3789833318
20034	0.3789757777
20035	0.3789693493
20036	0.3789614059
20037	0.3789492038
20038	0.3789443311
20039	0.378938066
20040	0.3789293234
20041	0.3789232014
20042	0.3789151546
20043	0.3789065343
20044	0.3788984667
20045	0.3788897437
20046	0.378879628
20047	0.3788708431
20048	0.3788605016
20049	0.3788514705
20050	0.3788360905
20051	0.3788253385
20052	0.378815897
20053	0.3788059227
20054	0.3788000035
20055	0.3787928758
20056	0.3787837816
20057	0.3787748716
20058	0.3787660228
20059	0.3787584848
20060	0.3787505369
20061	0.3787437566
20062	0.3787339442
20063	0.3787237015
20064	0.3787160397
20065	0.3787061037
20066	0.3786999986
20067	0.3786914759
20068	0.37868451
20069	0.3786780563
20070	0.3786682013
20071	0.3786580387
20072	0.3786491872
20073	0.37863802
20074	0.378628082
20075	0.3786201724
20076	0.378607447
20077	0.3786012173
20078	0.3785936965
20079	0.378586319
20080	0.3785790439
20081	0.3785724858
20082	0.3785625871
20083	0.3785548401
20084	0.3785479742
20085	0.3785392021
20086	0.3785315571
20087	0.3785219442
20088	0.3785119007
20089	0.3785047266
20090	0.3784971423
20091	0.3784893325
20092	0.3784809485
20093	0.3784734253
20094	0.3784675009
20095	0.378458071
20096	0.3784494403
20097	0.3784427775
20098	0.378434413
20099	0.3784189955
20100	0.3784088672
20101	0.3784008915
20102	0.3783846936
20103	0.3783770249
20104	0.3783679413
20105	0.3783604774
20106	0.3783544692
20107	0.3783475382
20108	0.3783372644
20109	0.3783288566
20110	0.3783163059
20111	0.3783078156
20112	0.378288045
20113	0.3782760673
20114	0.3782666531
20115	0.3782586334
20116	0.3782492392
20117	0.3782376295
20118	0.3782290963
20119	0.3782233528
20120	0.3782179168
20121	0.3782073113
20122	0.3781969927
20123	0.3781743647
20124	0.3781695435
20125	0.3781610293
20126	0.3781534587
20127	0.3781424821
20128	0.3781317925
20129	0.3781234416
20130	0.3781158702
20131	0.3781062673
20132	0.3780981416
20133	0.3780893385
20134	0.3780832235
20135	0.3780720191
20136	0.3780642825
20137	0.3780589059
20138	0.3780496504
20139	0.3780426932
20140	0.3780328217
20141	0.3780251254
20142	0.3780165053
20143	0.3780051963
20144	0.3779978895
20145	0.3779909108
20146	0.3779834805
20147	0.3779676957
20148	0.3779574322
20149	0.3779464704
20150	0.3779379717
20151	0.377914117
20152	0.3779067878
20153	0.37789913
20154	0.3778920058
20155	0.3778867088
20156	0.3778764841
20157	0.3778667314
20158	0.3778542681
20159	0.3778457879
20160	0.377837903
20161	0.377830408
20162	0.3778242066
20163	0.3778138981
20164	0.3777974286
20165	0.3777894605
20166	0.3777847781
20167	0.3777743453
20168	0.3777677323
20169	0.3777619817
20170	0.3777536021
20171	0.3777457974
20172	0.3777323237
20173	0.377721951
20174	0.3777151316
20175	0.3777056829
20176	0.3776958025
20177	0.3776764724
20178	0.3776641466
20179	0.3776550663
20180	0.3776461297
20181	0.3776378091
20182	0.3776274955
20183	0.3776209415
20184	0.3776127232
20185	0.3776007857
20186	0.3775887451
20187	0.3775809781
20188	0.3775725329
20189	0.3775626079
20190	0.3775553541
20191	0.3775451615
20192	0.3775261525
20193	0.3775171306
20194	0.3775119927
20195	0.3775043886
20196	0.3774978941
20197	0.3774903308
20198	0.3774816163
20199	0.3774706818
20200	0.377460117
20201	0.3774529434
20202	0.3774430564
20203	0.3774327375
20204	0.3774242889
20205	0.3774184098
20206	0.3774093442
20207	0.3774018407
20208	0.3773937821
20209	0.377386155
20210	0.3773791239
20211	0.3773703658
20212	0.3773629027
20213	0.3773550076
20214	0.3773460022
20215	0.3773390321
20216	0.3773292655
20217	0.3773211436
20218	0.3773092174
20219	0.3772997585
20220	0.3772924174
20221	0.377285179
20222	0.3772765214
20223	0.3772684807
20224	0.3772610567
20225	0.3772506711
20226	0.3772378378
20227	0.3772280686
20228	0.3772186076
20229	0.3772027086
20230	0.377192054
20231	0.377183456
20232	0.3771752898
20233	0.3771650459
20234	0.3771561387
20235	0.3771480954
20236	0.377138365
20237	0.3771333866
20238	0.377122298
20239	0.377112608
20240	0.3770995026
20241	0.377092281
20242	0.3770737636
20243	0.3770626321
20244	0.3770458622
20245	0.3770385779
20246	0.3770314992
20247	0.3770225683
20248	0.377015263
20249	0.3770073401
20250	0.3770032242
20251	0.3769916173
20252	0.3769827884
20253	0.3769719424
20254	0.3769623721
20255	0.3769543864
20256	0.376944301
20257	0.3769351417
20258	0.3769278141
20259	0.3769189631
20260	0.376911347
20261	0.3769016722
20262	0.3768954967
20263	0.3768856362
20264	0.3768743757
20265	0.3768606649
20266	0.3768507006
20267	0.3768425272
20268	0.3768340037
20269	0.3768280947
20270	0.3768223915
20271	0.3768137852
20272	0.3768069493
20273	0.3767985279
20274	0.3767838054
20275	0.3767698854
20276	0.3767569328
20277	0.3767480366
20278	0.3767380694
20279	0.3767305319
20280	0.3767217381
20281	0.37671488
20282	0.3767090104
20283	0.3766977857
20284	0.3766903505
20285	0.3766756444
20286	0.3766684353
20287	0.376659434
20288	0.3766511329
20289	0.3766434495
20290	0.3766319139
20291	0.3766229736
20292	0.3766139712
20293	0.3766054425
20294	0.3765977376
20295	0.3765927932
20296	0.3765842228
20297	0.3765734683
20298	0.3765676171
20299	0.3765444584
20300	0.3765393073
20301	0.3765264086
20302	0.3765177336
20303	0.3765040511
20304	0.3764964265
20305	0.376489111
20306	0.3764796727
20307	0.37647145
20308	0.3764646904
20309	0.3764577246
20310	0.3764493572
20311	0.376439485
20312	0.3764297157
20313	0.37641873
20314	0.376408651
20315	0.3764005299
20316	0.3763920787
20317	0.3763803293
20318	0.3763714448
20319	0.3763616531
20320	0.3763517993
20321	0.3763431615
20322	0.376331658
20323	0.3763208962
20324	0.3763136391
20325	0.3763053922
20326	0.3762980729
20327	0.3762886298
20328	0.3762823205
20329	0.3762736399
20330	0.3762640313
20331	0.3762556595
20332	0.376244875
20333	0.3762377608
20334	0.3762242537
20335	0.3762171596
20336	0.3762093849
20337	0.3762038993
20338	0.3761955468
20339	0.3761876892
20340	0.3761762221
20341	0.3761656003
20342	0.3761549988
20343	0.3761491205
20344	0.3761403337
20345	0.3761286589
20346	0.3761196447
20347	0.3761126312
20348	0.3761043593
20349	0.3760965822
20350	0.3760898778
20351	0.376080677
20352	0.3760765717
20353	0.3760696812
20354	0.376061759
20355	0.3760532384
20356	0.3760459348
20357	0.3760371043
20358	0.3760268087
20359	0.376019938
20360	0.3760091879
20361	0.3759986852
20362	0.3759894203
20363	0.3759801552
20364	0.3759742122
20365	0.3759674642
20366	0.3759592717
20367	0.375949593
20368	0.3759389855
20369	0.3759281712
20370	0.3759130638
20371	0.3759039412
20372	0.3758958092
20373	0.3758871403
20374	0.375878946
20375	0.3758725472
20376	0.3758643939
20377	0.3758571279
20378	0.3758478595
20379	0.3758389831
20380	0.3758339462
20381	0.3758282279
20382	0.3758206516
20383	0.375810701
20384	0.3758010599
20385	0.3757914391
20386	0.3757827678
20387	0.3757746538
20388	0.3757670145
20389	0.3757582394
20390	0.3757522516
20391	0.3757435381
20392	0.3757364763
20393	0.3757292285
20394	0.3757203699
20395	0.3757133077
20396	0.375703375
20397	0.3756934213
20398	0.3756840662
20399	0.3756752272
20400	0.3756678337
20401	0.3756594487
20402	0.375650857
20403	0.3756391877
20404	0.3756308846
20405	0.3756247295
20406	0.3756170872
20407	0.3756108079
20408	0.375600418
20409	0.3755895527
20410	0.37557815
20411	0.3755662511
20412	0.3755444562
20413	0.3755398079
20414	0.3755331761
20415	0.3755252426
20416	0.3755160694
20417	0.375508838
20418	0.3754990031
20419	0.3754925566
20420	0.3754836718
20421	0.3754754273
20422	0.3754600744
20423	0.3754450101
20424	0.3754362275
20425	0.3754283746
20426	0.3754213275
20427	0.375413309
20428	0.3754049597
20429	0.3753967548
20430	0.3753830314
20431	0.3753764589
20432	0.3753676953
20433	0.375359345
20434	0.3753494442
20435	0.3753365459
20436	0.3753250115
20437	0.3753186653
20438	0.3753088048
20439	0.3753032026
20440	0.3752928248
20441	0.3752846588
20442	0.3752780226
20443	0.3752702491
20444	0.3752588987
20445	0.3752473205
20446	0.3752402494
20447	0.3752298699
20448	0.3752209582
20449	0.3752131008
20450	0.3752040647
20451	0.3751956486
20452	0.3751843787
20453	0.3751694688
20454	0.3751605349
20455	0.3751534415
20456	0.3751444659
20457	0.3751352626
20458	0.3751295131
20459	0.3751187375
20460	0.3751100093
20461	0.3750998951
20462	0.3750917249
20463	0.3750855817
20464	0.3750737293
20465	0.3750644829
20466	0.3750558361
20467	0.3750467962
20468	0.37503848
20469	0.3750316739
20470	0.3750259641
20471	0.3750186612
20472	0.3750120823
20473	0.3750034137
20474	0.3749932139
20475	0.3749825172
20476	0.3749713857
20477	0.3749630058
20478	0.3749541498
20479	0.374944528
20480	0.3749298983
20481	0.3749184341
20482	0.3749055624
20483	0.3748982571
20484	0.374890662
20485	0.3748813284
20486	0.374872843
20487	0.3748614599
20488	0.3748523738
20489	0.3748411143
20490	0.3748309307
20491	0.3748228996
20492	0.3748150752
20493	0.3748039388
20494	0.3747946857
20495	0.3747835486
20496	0.374776034
20497	0.3747691196
20498	0.3747628883
20499	0.3747571951
20500	0.374748003
20501	0.3747415849
20502	0.3747301357
20503	0.3747200113
20504	0.3747115222
20505	0.3747046273
20506	0.3746962415
20507	0.3746862403
20508	0.3746759283
20509	0.3746646221
20510	0.37465959
20511	0.374649153
20512	0.3746336419
20513	0.3746283817
20514	0.3746157899
20515	0.3746098046
20516	0.3745993662
20517	0.3745900874
20518	0.3745761894
20519	0.3745706591
20520	0.3745518098
20521	0.3745432548
20522	0.3745244042
20523	0.3745178995
20524	0.3745058012
20525	0.374499234
20526	0.37449103
20527	0.3744837581
20528	0.3744736063
20529	0.3744489921
20530	0.3744424653
20531	0.3744369952
20532	0.3744278367
20533	0.3744195897
20534	0.3744106794
20535	0.3744049809
20536	0.3743969613
20537	0.37438517
20538	0.3743772743
20539	0.3743685289
20540	0.3743604049
20541	0.3743526331
20542	0.3743440943
20543	0.3743341459
20544	0.3743265186
20545	0.3743189949
20546	0.3743133986
20547	0.3743066
20548	0.374301729
20549	0.3742925049
20550	0.3742846488
20551	0.374272087
20552	0.3742631317
20553	0.3742554201
20554	0.3742435828
20555	0.3742361818
20556	0.3742275366
20557	0.3742211926
20558	0.3742127959
20559	0.3742022842
20560	0.3741954629
20561	0.374188911
20562	0.3741753299
20563	0.3741672432
20564	0.3741593015
20565	0.3741534125
20566	0.3741379638
20567	0.3741273049
20568	0.3741204822
20569	0.3741124358
20570	0.3741021702
20571	0.3740900792
20572	0.3740826129
20573	0.3740744413
20574	0.3740634279
20575	0.3740556499
20576	0.3740486185
20577	0.3740381437
20578	0.3740305312
20579	0.3740223169
20580	0.3740168406
20581	0.3740092276
20582	0.3739961794
20583	0.3739828817
20584	0.3739758282
20585	0.3739670318
20586	0.3739590859
20587	0.3739467205
20588	0.3739406207
20589	0.3739332344
20590	0.3739222792
20591	0.3739127138
20592	0.3739008034
20593	0.373891279
20594	0.3738830202
20595	0.3738700298
20596	0.3738649456
20597	0.3738577446
20598	0.3738524941
20599	0.3738414328
20600	0.3738317616
20601	0.3738175241
20602	0.3738045314
20603	0.3737933026
20604	0.3737839415
20605	0.3737781089
20606	0.3737696815
20607	0.3737639109
20608	0.373750003
20609	0.3737422808
20610	0.373734932
20611	0.3737267736
20612	0.3737162897
20613	0.3737071343
20614	0.3736962555
20615	0.3736864352
20616	0.3736795837
20617	0.3736731265
20618	0.3736641777
20619	0.3736544189
20620	0.3736456357
20621	0.3736332185
20622	0.3736249955
20623	0.373615381
20624	0.3736086943
20625	0.3735972311
20626	0.3735890904
20627	0.3735776058
20628	0.3735696724
20629	0.3735603264
20630	0.3735519772
20631	0.3735429839
20632	0.3735344058
20633	0.3735221718
20634	0.3735161274
20635	0.3735060323
20636	0.3734990529
20637	0.3734910762
20638	0.3734801288
20639	0.3734719855
20640	0.3734590639
20641	0.3734513772
20642	0.373441405
20643	0.3734298329
20644	0.3734238908
20645	0.3734133985
20646	0.3734037785
20647	0.3733888598
20648	0.3733812964
20649	0.3733721743
20650	0.373365317
20651	0.3733576908
20652	0.3733493578
20653	0.3733375749
20654	0.3733275374
20655	0.3733170216
20656	0.373308085
20657	0.3733023488
20658	0.3732962593
20659	0.3732854932
20660	0.3732755997
20661	0.3732660386
20662	0.3732585973
20663	0.3732487655
20664	0.3732423009
20665	0.3732351918
20666	0.3732277084
20667	0.3732180213
20668	0.3732067748
20669	0.3731958606
20670	0.373189603
20671	0.3731839273
20672	0.3731757568
20673	0.3731651328
20674	0.3731601845
20675	0.3731527619
20676	0.373141763
20677	0.3731310756
20678	0.3731258357
20679	0.3731177263
20680	0.3731079532
20681	0.3730988868
20682	0.3730904649
20683	0.3730818972
20684	0.3730709169
20685	0.37306499
20686	0.3730588549
20687	0.3730509728
20688	0.3730421754
20689	0.3730332531
20690	0.3730258696
20691	0.373015782
20692	0.3730073166
20693	0.3729971454
20694	0.3729882219
20695	0.3729789655
20696	0.3729707072
20697	0.3729632809
20698	0.3729521931
20699	0.3729450993
20700	0.3729393576
20701	0.3729320138
20702	0.3729193024
20703	0.3729110636
20704	0.3729024918
20705	0.3728956675
20706	0.3728884686
20707	0.3728770873
20708	0.3728690141
20709	0.3728611487
20710	0.3728516186
20711	0.3728436489
20712	0.3728350547
20713	0.3728241712
20714	0.372815535
20715	0.372809042
20716	0.3727985324
20717	0.3727880849
20718	0.3727774498
20719	0.3727688125
20720	0.3727583017
20721	0.3727504757
20722	0.3727443563
20723	0.372737425
20724	0.3727291823
20725	0.3727241658
20726	0.372713175
20727	0.3727057643
20728	0.3726985201
20729	0.3726891939
20730	0.3726805337
20731	0.3726736637
20732	0.3726651905
20733	0.3726549683
20734	0.3726479313
20735	0.372642414
20736	0.372637084
20737	0.3726300883
20738	0.3726221971
20739	0.3726116614
20740	0.3726037282
20741	0.3725916302
20742	0.372583759
20743	0.372578095
20744	0.3725668084
20745	0.3725581662
20746	0.3725462542
20747	0.3725397565
20748	0.372528802
20749	0.372521221
20750	0.3725107033
20751	0.372498394
20752	0.3724901876
